form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00091561,SB23.38362,,,CCM,KAPTUR FOR CONGRESS,,,,,,C/O LORI SILVERMAN,1008 HILLWOOD AVE,FALLS CHURCH,VA,22042,P2024,,2023-11-21,1000.00,,CONTRIBUTION,011,C00154625,KAPTUR FOR CONGRESS,H2OH09031,KAPTUR,MARCY HON. M.C.,,,,H,OH,09,,,,,,,,
SB23,C00091561,SB23.38272,,,CCM,KAY GRANGER CAMPAIGN FUND,,,,,,1701 RIVER RUN,STE 308,FORT WORTH,TX,76107,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00310532,KAY GRANGER CAMPAIGN FUND,H6TX12060,GRANGER,KAY,,,,H,TX,12,,,,,,,,
SB23,C00091561,SB23.38302,,,CCM,KAY GRANGER CAMPAIGN FUND,,,,,,1701 RIVER RUN,STE 308,FORT WORTH,TX,76107,G2022,,2023-09-30,-1000.00,,VOID OF 9/29/2022 CONTRIBUTION,,C00310532,KAY GRANGER CAMPAIGN FUND,H6TX12060,GRANGER,KAY,,,,H,TX,12,,,,,,,,
SB23,C00091561,SB23.38306,,,CAN,,KIM,SCHRIER,,,,PO BOX 2728,,ISSAQUAH,WA,98027,G2022,,2023-09-30,-2500.00,,VOID OF 8/8/2022 CONTRIBUTION,,,,H8WA08189,SCHRIER,KIM DR.,,,,H,WA,08,,,,,,,,
SB23,C00091561,SB23.38281,,,CCM,KIND FOR CONGRESS COMMITTEE,,,,,,205 5TH AVENUE S,ROOM 411,LA CROSSE,WI,54601,P2018,,2023-09-30,-1000.00,,Void of 12/20/17 contribution,,C00312017,KIND FOR CONGRESS COMMITTEE,H6WI03099,KIND,RONALD JAMES,,,,H,WI,03,,,,,,,,
SB23,C00091561,SB23.38263,,,CAN,,KUSTER FOR CONGRESS,INC,,,,PO BOX 1498,,CONCORD,NH,03302,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,,,H0NH02181,KUSTER,ANNIE,,,,H,NH,02,,,,,,,,
SB23,C00091561,SB23.38438,,,CAN,,KUSTER FOR CONGRESS,INC,,,,PO BOX 1498,,CONCORD,NH,03302,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,,,H0NH02181,KUSTER,ANNIE,,,,H,NH,02,,,,,,,,
SB23,C00091561,SB23.38231,,,CCM,KWEISI MFUME FOR CONGRESS,,,,,,PO BOX 31649,,BALTIMORE,MD,21207,P2024,,2023-09-27,2500.00,,CONTRIBUTION,011,C00726372,KWEISI MFUME FOR CONGRESS,H6MD07020,MFUME,KWEISI,,,,H,MD,07,,,,,,,,
SB23,C00091561,SB23.38199,,,CCM,LARSON FOR CONGRESS,,,,,,"413 NEW JERSEY AVE, SE",,WASHINGTON,DC,20003,P2024,,2023-08-16,1500.00,,CONTRIBUTION,011,C00330142,LARSON FOR CONGRESS,H8CT01046,LARSON,JOHN B,,,,H,CT,01,,,,,,,,
SB23,C00091561,SB23.38401,,,CCM,LOIS FRANKEL FOR CONGRESS,,,,,,P.O. BOX 812421,,BOCA RATON,FL,33481,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00494856,LOIS FRANKEL FOR CONGRESS,H2FL14053,FRANKEL,LOIS J.,,,,H,FL,21,,,,,,,,
SB23,C00091561,SB23.38357,,,CCM,LOU CORREA FOR CONGRESS,,,,,,3230 ARENA BLVD,STE 245-416,SACRAMENTO,CA,95834,P2024,,2023-11-21,1000.00,,CONTRIBUTION,011,C00578302,LOU CORREA FOR CONGRESS,H6CA46116,CORREA,LOU,,,,H,CA,46,,,,,,,,
SB23,C00091561,SB23.38351,,,CCM,M-PAC,,,,,,401 2ND AVENUE SOUTH,SUITE 303,SEATTLE,WA,98104,,,2023-11-03,1500.00,,CONTRIBUTION,011,C00365270,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38410,,,CCM,M-PAC,,,,,,401 2ND AVENUE SOUTH,SUITE 303,SEATTLE,WA,98104,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00365270,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38413,,,PAC,MAC PAC,,,,,,PO BOX 60405,,WORCESTER,MA,01606,,,2023-12-18,5000.00,,CONTRIBUTION,,C00461251,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38224,,,CCM,MAD 4 PA PAC,,,,,,P.O. BOX 444,,GLENSIDE,PA,19038,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00670844,MAD 4 PA PAC,H8PA04116,DEAN,MADELEINE,,,,H,PA,04,,,,,,,,
SB23,C00091561,SB23.38402,,,CCM,MATSUI FOR CONGRESS,,,,,,PO BOX 1738,,SACRAMENTO,CA,95812,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00409219,MATSUI FOR CONGRESS,H6CA05195,MATSUI,DORIS,,,,H,CA,06,,,,,,,,
SB23,C00091561,SB23.38218,,,CCM,MAXWELL ALEJANDRO FROST FOR CONGRESS,,,,,,PO BOX 772671,,ORLANDO,FL,32877,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00786822,MAXWELL ALEJANDRO FROST FOR CONGRESS,H2FL10259,FROST,MAXWELL ALEJANDRO,,,,H,FL,10,,,,,,,,
SB23,C00091561,SB23.38394,,,CCM,MAXWELL ALEJANDRO FROST FOR CONGRESS,,,,,,PO BOX 772671,,ORLANDO,FL,32877,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00786822,MAXWELL ALEJANDRO FROST FOR CONGRESS,H2FL10259,FROST,MAXWELL ALEJANDRO,,,,H,FL,10,,,,,,,,
SB23,C00091561,SB23.38406,,,CCM,MCCOLLUM FOR CONGRESS,,,,,,PO BOX 14131,,ST PAUL,MN,55114,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00354688,MCCOLLUM FOR CONGRESS,H0MN04049,MCCOLLUM,BETTY,,Rep.,,H,MN,04,,,,,,,,
SB23,C00091561,SB23.38176,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,P. O. BOX 10541,,NAPA,CA,94581,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00326363,MIKE THOMPSON FOR CONGRESS,H8CA01109,THOMPSON,MIKE,,Rep.,,H,CA,05,,,,,,,,
SB23,C00091561,SB23.38264,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,P. O. BOX 10541,,NAPA,CA,94581,P2024,,2023-09-27,1500.00,,CONTRIBUTION,011,C00326363,MIKE THOMPSON FOR CONGRESS,H8CA01109,THOMPSON,MIKE,,Rep.,,H,CA,05,,,,,,,,
SB23,C00091561,SB23.38225,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 558,,BILLINGS,MT,59103,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00412304,MONTANANS FOR TESTER,S6MT00162,TESTER,JON,,Sen.,,S,MT,00,,,,,,,,
SB23,C00091561,SB23.38366,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 558,,BILLINGS,MT,59103,P2024,,2023-11-21,1500.00,,CONTRIBUTION,011,C00412304,MONTANANS FOR TESTER,S6MT00162,TESTER,JON,,Sen.,,S,MT,00,,,,,,,,
SB23,C00091561,SB23.38419,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 558,,BILLINGS,MT,59103,P2024,,2023-12-18,2500.00,,CONTRIBUTION,011,C00412304,MONTANANS FOR TESTER,S6MT00162,TESTER,JON,,Sen.,,S,MT,00,,,,,,,,
SB23,C00091561,SB23.38255,,,PAC,MOTOR CITY PAC,,,,,,611 PENNSYLVANIA AVENUE SE,STE 143,WASHINGTON,DC,20003,,,2023-09-27,1500.00,,CONTRIBUTION,011,C00507574,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38411,,,PAC,NARRAGANSETT BAY PAC,,,,,,PO BOX 8628,,CRANSTON,RI,02920,,,2023-12-18,5000.00,,CONTRIBUTION,011,C00403592,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38414,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00668228,NEVADANS FOR STEVEN HORSFORD,H2NV04011,HORSFORD,STEVEN ALEXZANDER,,,,H,NV,04,,,,,,,,
SB23,C00091561,SB23.38246,,,CCM,NICOLE FOR NEW YORK,,,,,,PO BOX 60487,,STATEN ISLAND,NY,10306,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00694778,NICOLE FOR NEW YORK,H0NY11078,MALLIOTAKIS,NICOLE,,,,H,NY,11,,,,,,,,
SB23,C00091561,SB23.38429,,,CCM,NIKKI FOR CONGRESS,,,,,,PO BOX 5171,,SPRINGFIELD,IL,62705,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00787812,NIKKI FOR CONGRESS,H2IL13153,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00091561,SB23.38301,,,CCM,NORMA TORRES FOR CONGRESS,,,,,,728 W EDNA PLACE,,COVINA,CA,91722,P2022,,2023-09-30,-1000.00,,VOID OF 4/29/2022 CONTRIBUTION,,C00557652,NORMA TORRES FOR CONGRESS,H4CA35031,TORRES,NORMA,,,,H,CA,35,,,,,,,,
SB23,C00091561,SB23.38348,,,PAC,OCEANS PAC,,,,,,"700 13TH STREET, NW",SUITE 600,WASHINGTON,DC,20005,,,2023-11-03,2500.00,,CONTRIBUTION,011,C00431601,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38418,,,PAC,OCEANS PAC,,,,,,"700 13TH STREET, NW",SUITE 600,WASHINGTON,DC,20005,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00431601,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38237,,,CCM,PALLONE FOR CONGRESS,,,,,,PO BOX 3176,.,LONG BRANCH,NJ,07740,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00226928,PALLONE FOR CONGRESS,H8NJ03073,PALLONE,FRANK JR,,,,H,NJ,06,,,,,,,,
SB23,C00091561,SB23.38249,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO BOX 2113,,KINGSTON,NY,12402,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00815290,PAT RYAN FOR CONGRESS,H8NY19223,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00091561,SB23.38201,,,CCM,PEOPLE FOR DEREK KILMER,,,,,,PO BOX 1381,,TACOMA,WA,98402,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00514893,PEOPLE FOR DEREK KILMER,H2WA06129,KILMER,DEREK,,,,H,WA,06,,,,,,,,
SB23,C00091561,SB23.38274,,,CCM,PEOPLE FOR DEREK KILMER,,,,,,PO BOX 1381,,TACOMA,WA,98402,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00514893,PEOPLE FOR DEREK KILMER,H2WA06129,KILMER,DEREK,,,,H,WA,06,,,,,,,,
SB23,C00091561,SB23.38320,,,CCM,PRAMILA FOR CONGRESS,,,,,,PO BOX 21912,,SEATTLE,WA,98111,G2020,,2023-10-31,-1500.00,,VOID OF 9/17/2023 CONTRIBUTION,,C00605592,PRAMILA FOR CONGRESS,H6WA07458,JAYAPAL,PRAMILA,,,,H,WA,07,,,,,,,,
SB23,C00091561,SB23.38349,,,PAC,PROGRESSIVE MAJORITY PAC,,,,,,"499 S. CAPITOL STREET, SW",SUITE 420,WASHINGTON,DC,20003,,,2023-11-03,2500.00,,CONTRIBUTION,011,C00663609,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38442,,,PAC,PROGRESSIVE MAJORITY PAC,,,,,,"499 S. CAPITOL STREET, SW",SUITE 420,WASHINGTON,DC,20003,,,2023-12-18,2500.00,,CONTRIBUTION,011,C00663609,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38370,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,P2024,,2023-11-21,2500.00,,CONTRIBUTION,011,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,H8MA02041,NEAL,RICHARD E,,,,H,MA,01,,,,,,,,
SB23,C00091561,SB23.38252,,,CCM,ROB WITTMAN FOR CONGRESS,,,,,,PO BOX 427,,ALEXANDRIA,VA,22313,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00441014,ROB WITTMAN FOR CONGRESS,H8VA01147,WITTMAN,ROBERT J MR.,,,,H,VA,01,,,,,,,,
SB23,C00091561,SB23.38323,,,CCM,ROB WITTMAN FOR CONGRESS,,,,,,"611 PENNSYLVANIA AVE, SE",#396,WASHINGTON,DC,20003,G2018,,2023-10-31,-2000.00,,VOID OF 10/19/2018 CONTRIBUTION,,C00441014,ROB WITTMAN FOR CONGRESS,H8VA01147,WITTMAN,ROBERT J MR.,,,,H,VA,01,,,,,,,,
SB23,C00091561,SB23.38336,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 46110,,LAS VEGAS,NV,89114,P2024,,2023-11-03,1000.00,,CONTRIBUTION,011,C00606939,ROSEN FOR NEVADA,H6NV03139,ROSEN,JACKY,,Rep.,,H,NV,03,,,,,,,,
SB23,C00091561,SB23.38337,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 46110,,LAS VEGAS,NV,89114,G2024,,2023-11-03,2500.00,,CONTRIBUTION,011,C00606939,ROSEN FOR NEVADA,H6NV03139,ROSEN,JACKY,,Rep.,,H,NV,03,,,,,,,,
SB23,C00091561,SB23.38262,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,#303,SHAWNEE,KS,66216,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00670034,SHARICE FOR CONGRESS,H8KS03155,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00091561,SB23.38343,,,CCM,SHERMAN FOR CONGRESS,,,,,,777 S. FIGUEROA STREET,SUITE 4050,LOS ANGELES,CA,90017,P2024,,2023-11-03,1000.00,,CONTRIBUTION,011,C00308742,SHERMAN FOR CONGRESS,H6CA24113,SHERMAN,BRAD,,,,H,CA,32,,,,,,,,
SB23,C00091561,SB23.38261,,,CCM,STAND WITH SANCHEZ,,,,,,415 NEW JERSEY AVE SE,UNIT 1,WASHINGTON,DC,20003,P2024,,2023-09-27,2500.00,,CONTRIBUTION,011,,STAND WITH SANCHEZ,H2CA39078,SANCHEZ,LINDA,,,,H,CA,38,,,,,,,,
SB23,C00091561,SB23.38293,,,CCM,STAND WITH SANCHEZ,,,,,,415 NEW JERSEY AVE SE,UNIT 1,WASHINGTON,DC,20003,P2022,,2023-09-30,-1500.00,,VOID OF 11/23/2021 CONTRIBUTION,,,STAND WITH SANCHEZ,H2CA39078,SANCHEZ,LINDA,,,,H,CA,38,,,,,,,,
SB23,C00091561,SB23.38215,,,CCM,STEPHEN LYNCH FOR CONGRESS,,,,,,169 W 8TH ST,,SOUTH BOSTON,MA,02127,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00366948,STEPHEN LYNCH FOR CONGRESS,,LYNCH,STEPHEN,F,,,H,MA,08,,,,,,,,
SB23,C00091561,SB23.38396,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,P.O. BOX 696,,MADISON,WI,53701,P2024,,2023-12-18,3000.00,,CONTRIBUTION,011,C00326801,TAMMY BALDWIN FOR SENATE,S2WI00219,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
SB23,C00091561,SB23.38420,,,CCM,TED LIEU FOR CONGRESS,,,,,,777 S. FIGUEROA ST.,SUITE 4050,LOS ANGELES,CA,90017,P2024,,2023-12-18,2500.00,,CONTRIBUTION,011,C00556506,TED LIEU FOR CONGRESS,H4CA33119,LIEU,TED,,,,H,CA,36,,,,,,,,
SB23,C00091561,SB23.38270,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,PO BOX 1964,,BIRMINGHAM,AL,35201,P2024,,2023-09-27,1000.00,,CONTRIBUTION,011,C00458976,TERRI SEWELL FOR CONGRESS,H0AL07086,SEWELL,TERRI A.,,,,H,AL,07,,,,,,,,
SB23,C00091561,SB23.38284,,,CCM,TITUS FOR CONGRESS,,,,,,PO BOX 72454,,LAS VEGAS,NV,89170,P2018,,2023-09-30,-1000.00,,VOID OF 6/1/2018 CONTRIBUTION,,C00499467,TITUS FOR CONGRESS,H8NV03036,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00091561,SB23.38412,,,CCM,TITUS FOR CONGRESS,,,,,,PO BOX 72454,,LAS VEGAS,NV,89170,P2024,,2023-12-18,1500.00,,CONTRIBUTION,011,C00499467,TITUS FOR CONGRESS,H8NV03036,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00091561,SB23.38204,,,CCM,VERONICA ESCOBAR FOR CONGRESS,,,,,,PO BOX 3961,,EL PASO,TX,79923,P2024,,2023-08-16,1000.00,,CONTRIBUTION,011,C00653923,VERONICA ESCOBAR FOR CONGRESS,H8TX16109,ESCOBAR,VERONICA,,,,H,TX,16,,,,,,,,
SB23,C00091561,SB23.38436,,,PAC,VICTORY NOW PAC,,,,,,10605 CONCORD ST,STE 202,KENSINGTON,MD,20895,,,2023-12-18,4000.00,,CONTRIBUTION,011,C00416743,,,,,,,,,,,,,,,,,,
SB23,C00091561,SB23.38202,,,CCM,WHITEHOUSE FOR SENATE,,,,,,P.O. BOX 40280,,PROVIDENCE,RI,02940,P2024,,2023-08-16,2500.00,,CONTRIBUTION,011,C00410803,WHITEHOUSE FOR SENATE,S6RI00221,WHITEHOUSE,SHELDON,,,,S,RI,00,,,,,,,,
SB23,C00091561,SB23.38191,,,CCM,WOMACK FOR CONGRESS COMMITTEE,,,,,,PO BOX 508,,ROGERS,AR,72757,P2024,,2023-08-16,1500.00,,CONTRIBUTION,011,C00477745,WOMACK FOR CONGRESS COMMITTEE,H0AR03055,WOMACK,STEPHEN A THE HON,,,,H,AR,03,,,,,,,,
SB23,C00091561,SB23.38409,,,CCM,WOMACK FOR CONGRESS COMMITTEE,,,,,,PO BOX 508,,ROGERS,AR,72757,P2024,,2023-12-18,1000.00,,CONTRIBUTION,011,C00477745,WOMACK FOR CONGRESS COMMITTEE,H0AR03055,WOMACK,STEPHEN A THE HON,,,,H,AR,03,,,,,,,,
