form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00728360,500084015,,,COM,SIEMBRA PAC,,,,,,801 New Garden Rd,,Greensboro,NC,274103231,,,2024-07-03,101100.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084024,,,COM,SIXTEEN THIRTY FUND,,,,,,1828 L St NW,Ste 300B,Washington,DC,200365109,,,2024-07-05,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084069,,,COM,SOCIAL SECURITY WORKS,,,,,,815 16th St NW,Fl 4,Washington,DC,200064101,,,2024-07-16,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084060,,,PAC,SOLIDARITY VICTORY PAC,,,,,,1414 Brighton Rd,,Pittsburgh,PA,152124478,,,2024-07-11,270000.00,0.00,Contribution - Non-Contribution Account,,C00873877,SOLIDARITY VICTORY PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500084020,,,COM,SOLIDARITY WITH HUMANITY,,,,,,2900 Patrie Pl,,Raleigh,NC,276136513,,,2024-07-03,4900.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084080,,,COM,State Power Action Fund,,,,,,1305 Luna St,,Austin,TX,787211231,,,2024-07-26,360000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083997,,,COM,SURJ PAC,,,,,,PO Box 1376,,Buffalo,NY,142051376,,,2024-07-02,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084053,,,COM,TFN PAC,,,,,,PO Box 1624,,Austin,TX,787671624,,,2024-07-10,55000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084046,,,COM,TRUTH PROJECT INC,,,,,,PO Box 710138,,Houston,TX,772710138,,,2024-07-10,24000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084091,,,COM,United for Respect Education Fund,,,,,,400 Jay St,# 300,Brooklyn,NY,112015116,,,2024-07-30,125000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084100,,,COM,USPS,,,,,,475 Lenfant Plz SW,,Washington,DC,202600004,,,2024-07-31,5.58,0.00,Office Supplies- Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084019,,,COM,VICTORY PAC,,,,,,5716 N 19th Ave,,Phoenix,AZ,850152432,,,2024-07-03,500000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084077,,,COM,VICTORY PAC,,,,,,5716 N 19th Ave,,Phoenix,AZ,850152432,,,2024-07-26,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084027,,,COM,VOCES DE LA FRONTERA ACTION,,,,,,1027 S 5th St,,Milwaukee,WI,532041734,,,2024-07-05,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084010,,,COM,VOTAR ES PODER PAC,,,,,,5449 S Semoran Blvd,Ste 221,Orlando,FL,328221779,,,2024-07-03,75000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084098,,,COM,VOTAR ES PODER PAC,,,,,,5449 S Semoran Blvd,Ste 221,Orlando,FL,328221779,,,2024-07-31,75000.00,0.00,Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500083993,,,COM,WATERING HOLE MEDIA ACTION,,,,,,2101 16th St NW,,Washington,DC,200096502,,,2024-07-02,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084096,,,PAC,WAY TO LEAD PAC,,,,,,2828 N Central Ave,,Phoenix,AZ,850041021,,,2024-07-30,150000.00,0.00,Contribution - Non-Contribution Account,,C00686832,WAY TO LEAD PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500084068,,,PAC,WAY TO LEAD STATE POWER COMMIT,,,,,,2828 N Central Ave,,Phoenix,AZ,850041021,,,2024-07-15,100000.00,0.00,Contribution - Non-Contribution Account,,C00750356,WAY TO LEAD STATE POWER COMMIT,,,,,,,,,,,,,,,,,
SB29,C00728360,500084029,,,COM,WFP NATIONAL PAC,,,,,,77 Sands St,,Brooklyn,NY,112011431,,,2024-07-05,250000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084037,,,COM,WISCONSIN CONSERVATION VOTERS,,,,,,133 S Butler St,Ste 320,Madison,WI,537035606,,,2024-07-08,50000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084038,,,COM,WISCONSIN CONSERVATION VOTERS,,,,,,133 S Butler St,Ste 320,Madison,WI,537035606,,,2024-07-08,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084013,,,COM,WISCONSIN MUSLIM CIVIC ALLIANCE,,,,,,815 W Layton Ave,,Milwaukee,WI,532212426,,,2024-07-03,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084031,,,COM,WORKERS DEFENSE PAC,,,,,,PO Box 140402,,Austin,TX,787140402,,,2024-07-05,40000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084049,,,COM,WORKING FAMILIES PARTY NATIONAL POLITICAL ACTION COMMITTEE,,,,,,81 Prospect St,,Brooklyn,NY,112011473,,,2024-07-10,100000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084050,,,COM,WORKING FAMILIES PARTY NATIONAL POLITICAL ACTION COMMITTEE,,,,,,81 Prospect St,,Brooklyn,NY,112011473,,,2024-07-10,150000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500084055,,,COM,WORKING FAMILIES POWER,,,,,,77 Sands St,,Brooklyn,NY,112011431,,,2024-07-11,25000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
