form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00654053,500115094,500114872,SB29,ORG,Southwest Airlines,,,,,,PO Box 36611,,Dallas,TX,752351611,,,2024-07-02,70.01,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115095,500114872,SB29,ORG,Southwest Airlines,,,,,,PO Box 36611,,Dallas,TX,752351611,,,2024-07-02,143.46,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115096,500114872,SB29,ORG,Southwest Airlines,,,,,,PO Box 36611,,Dallas,TX,752351611,,,2024-07-02,316.92,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115065,500114872,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-07-10,19.26,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115091,500114872,SB29,ORG,United Airlines,,,,,,609 Main St,Fl 12,Houston,TX,770023167,,,2024-06-24,365.94,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115092,500114872,SB29,ORG,United Airlines,,,,,,609 Main St,Fl 12,Houston,TX,770023167,,,2024-07-01,218.48,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116468,,,ORG,American Express,,,,,,200 Vesey St,,Atlanta,GA,30354,,,2024-09-03,7743.11,0.00,"Non-Contribution Account: Credit Card Payment, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116492,500116468,SB29,ORG,AC Hotel By Marriott Minneapolis,,,,,,401 Hennepin Ave,,Minneapolis,MN,554015007,,,2024-07-27,167.94,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116493,500116468,SB29,ORG,AC Hotel By Marriott Minneapolis,,,,,,401 Hennepin Ave,,Minneapolis,MN,554015007,,,2024-07-31,190.94,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116537,500116468,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-08-02,12.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116535,500116468,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-08-21,-254.95,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116538,500116468,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-08-21,254.95,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116539,500116468,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-08-22,294.96,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116536,500116468,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2024-08-23,-10.50,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116540,500116468,SB29,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-08-19,150.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116532,500116468,SB29,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-08-20,40.00,0.00,Non-Contribution Account: Transportation,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116541,500116468,SB29,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-08-20,223.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116582,500116468,SB29,ORG,Budget Rent-A-Car,,,,,,300 Centre Pointe Dr,,Virginia Beach,VA,234624415,,,2024-08-14,155.54,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116542,500116468,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-08-14,256.95,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116543,500116468,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-08-20,382.95,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116494,500116468,SB29,ORG,Fairfield Inn & Suite Chicago,,,,,,60 W Illinois St,,Chicago,IL,606544805,,,2024-08-20,443.50,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116495,500116468,SB29,ORG,Fairfield Inn & Suite Chicago,,,,,,60 W Illinois St,,Chicago,IL,606544805,,,2024-08-22,-150.00,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116528,500116468,SB29,ORG,"Github, Inc.",,,,,,275 Brannan St,,San Francisco,CA,941072016,,,2024-07-29,40.00,0.00,Non-Contribution Account: Subscription,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116544,500116468,SB29,ORG,Hertz Rent-a-car,,,,,,5601 NW Expressway,,Warr Acres,OK,731325232,,,2024-07-29,205.13,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116496,500116468,SB29,ORG,Hotels.com,,,,,,333 108th Ave NE,,Bellevue,WA,980045703,,,2024-07-31,166.66,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116545,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-25,32.99,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116546,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-26,61.93,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116547,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-30,3.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116548,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-30,18.22,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116549,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-07-31,59.31,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116550,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-01,22.90,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116551,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-01,28.92,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116552,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-01,33.74,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116553,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-02,25.72,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116554,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-15,52.71,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116555,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-20,8.60,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116556,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-20,9.97,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116557,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-21,9.44,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116558,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-21,10.83,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116559,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-21,14.87,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116560,500116468,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2024-08-22,7.78,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116531,500116468,SB29,ORG,Metro Airport Parking Detroit,,,,,,9000 Middlebelt Rd,,Detroit,MI,48242,,,2024-08-13,44.00,0.00,Non-Contribution Account: Transportation,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116497,500116468,SB29,ORG,MGM Grand,,,,,,3799 Las Vegas Blvd S,,Las Vegas,NV,891094319,,,2024-08-14,395.70,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116527,500116468,SB29,ORG,Mixmax,,,,,,75 Chattanooga St,,San Francisco,CA,941143024,,,2024-08-11,816.00,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116561,500116468,SB29,ORG,Southwest Airlines,,,,,,PO Box 36611,,Dallas,TX,752351611,,,2024-07-22,69.01,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116562,500116468,SB29,ORG,Southwest Airlines,,,,,,PO Box 36611,,Dallas,TX,752351611,,,2024-07-29,149.98,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116563,500116468,SB29,ORG,Southwest Airlines,,,,,,PO Box 36611,,Dallas,TX,752351611,,,2024-08-06,556.45,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116564,500116468,SB29,ORG,Southwest Airlines,,,,,,PO Box 36611,,Dallas,TX,752351611,,,2024-08-12,45.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116565,500116468,SB29,ORG,Southwest Airlines,,,,,,PO Box 36611,,Dallas,TX,752351611,,,2024-08-14,41.01,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116566,500116468,SB29,ORG,Southwest Airlines,,,,,,PO Box 36611,,Dallas,TX,752351611,,,2024-08-14,275.98,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116567,500116468,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-07-31,1.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116568,500116468,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-08-01,15.90,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116569,500116468,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-08-13,5.18,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116570,500116468,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-08-13,25.93,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116571,500116468,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-08-22,20.96,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116572,500116468,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-08-22,44.92,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116573,500116468,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-08-22,48.21,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116574,500116468,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-08-22,60.97,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116575,500116468,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-08-22,62.68,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116576,500116468,SB29,ORG,United Airlines,,,,,,609 Main St,Fl 12,Houston,TX,770023167,,,2024-08-06,55.01,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116577,500116468,SB29,ORG,United Airlines,,,,,,609 Main St,Fl 12,Houston,TX,770023167,,,2024-08-06,415.48,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116578,500116468,SB29,ORG,United Airlines,,,,,,609 Main St,Fl 12,Houston,TX,770023167,,,2024-08-20,258.48,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500114585,,,ORG,Analyst Institute LLC,,,,,,815 16th St NW,Fl 6,Washington,DC,200064101,,,2024-07-16,700.00,0.00,Non-Contribution Account: Data Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114586,,,ORG,Analyst Institute LLC,,,,,,815 16th St NW,Fl 6,Washington,DC,200064101,,,2024-07-16,7050.00,0.00,Non-Contribution Account: Data Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115344,,,ORG,Analyst Institute LLC,,,,,,815 16th St NW,Fl 6,Washington,DC,200064101,,,2024-08-15,700.00,0.00,Non-Contribution Account: Data Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115596,,,ORG,Analyst Institute LLC,,,,,,815 16th St NW,Fl 6,Washington,DC,200064101,,,2024-08-19,2112.15,0.00,Non-Contribution Account: Data Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116396,,,ORG,Analyst Institute LLC,,,,,,815 16th St NW,Fl 6,Washington,DC,200064101,,,2024-09-20,518.54,0.00,Non-Contribution Account: Data Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114049,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,,,2024-07-11,15000.00,0.00,Non-Contribution Account: Communications Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115347,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,,,2024-08-19,15000.00,0.00,Non-Contribution Account: Communications Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116393,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,,,2024-09-19,15000.00,0.00,Non-Contribution Account: Communications Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114050,,,ORG,Culture of Giving Back,,,,,,PO Box 11592,,Denver,CO,802110592,,,2024-07-11,4682.56,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115597,,,ORG,Culture of Giving Back,,,,,,PO Box 11592,,Denver,CO,802110592,,,2024-08-21,4250.00,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114709,,,ORG,Data for Progress,,,,,,1014 Torney Ave,,San Francisco,CA,941291755,,,2024-07-26,652.17,0.00,Non-Contribution Account: Polling,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500113634,,,ORG,Elias Law Group,,,,,,10 G St NE,Ste 600,Washington,DC,200024253,,,2024-07-02,8895.25,0.00,Non-Contribution Account: Legal Services,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115598,,,ORG,Elias Law Group,,,,,,10 G St NE,Ste 600,Washington,DC,200024253,,,2024-08-21,5790.20,0.00,Non-Contribution Account: Legal Services,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115888,,,ORG,Elias Law Group,,,,,,10 G St NE,Ste 600,Washington,DC,200024253,,,2024-09-12,331.50,0.00,Non-Contribution Account: Legal Fees,,C00651109,State Government Citizens' Campaign,,,,,,,,,,,,,,,,,In-kind Contribution Made
SB29,C00654053,500114582,,,ORG,Epsilon Delta Analytics,,,,,,1345 S Capitol St SW,Apt 201,Washington,DC,200033573,,,2024-07-19,5500.00,0.00,Non-Contribution Account: Data Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115890,,,ORG,Epsilon Delta Analytics,,,,,,1345 S Capitol St SW,Apt 201,Washington,DC,200033573,,,2024-09-10,5600.00,0.00,Non-Contribution Account: Data Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114053,,,IND,,Gambino,Rachael,,,,886 Lombardy Dr,,Lansdale,PA,194463116,,,2024-07-11,3125.00,0.00,Non-Contribution Account: Development Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115145,,,IND,,Gambino,Rachael,,,,886 Lombardy Dr,,Lansdale,PA,194463116,,,2024-07-30,3125.00,0.00,Non-Contribution Account: Development Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115887,,,IND,,Gambino,Rachael,,,,886 Lombardy Dr,,Lansdale,PA,194463116,,,2024-09-10,3125.00,0.00,Non-Contribution Account: Development Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116401,,,IND,,Goodman,Joey,,,,PO Box 15845,,Washington,DC,200030845,,,2024-09-25,25.00,0.00,"Non-Contribution Account: Reimbursement, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114587,,,ORG,Grapevine,,,,,,305 W Broadway,# 110,New York,NY,100135306,,,2024-07-16,16463.52,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114588,,,ORG,Grapevine,,,,,,305 W Broadway,# 110,New York,NY,100135306,,,2024-07-16,33819.55,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115893,,,ORG,Grapevine,,,,,,305 W Broadway,# 110,New York,NY,100135306,,,2024-09-10,10490.91,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115894,,,ORG,Grapevine,,,,,,305 W Broadway,# 110,New York,NY,100135306,,,2024-09-10,21651.97,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115395,,,IND,,Grunwald,Andrew,,,,PO Box 15845,,Washington,DC,200030845,,,2024-08-14,759.95,0.00,"Non-Contribution Account: Travel Reimbursement, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115396,500115395,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-08-14,301.48,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115397,500115395,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-08-14,458.47,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500115801,,,IND,,Grunwald,Andrew,,,,PO Box 15845,,Washington,DC,200030845,,,2024-08-21,568.48,0.00,"Non-Contribution Account: Travel Reimbursement, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115802,500115801,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-07-23,568.48,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116399,,,IND,,Grunwald,Andrew,,,,PO Box 15845,,Washington,DC,200030845,,,2024-09-11,41.85,0.00,"Non-Contribution Account: Reimbursement, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116410,500116399,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-07-29,18.91,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116409,500116399,SB29,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-07-30,17.94,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500116397,,,IND,,Grunwald,Andrew,,,,PO Box 15845,,Washington,DC,200030845,,,2024-09-18,9.00,0.00,"Non-Contribution Account: Reimbursement, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116362,,,ORG,JLG Strategies LLC,,,,,,47 Joralemon St,Apt 2,Brooklyn,NY,112014003,,,2024-09-27,19112.90,0.00,Non-Contribution Account: Development Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116234,,,ORG,Kansas Coalition for Common Sense,,,,,,403 Lawrence Ave,,Lawrence,KS,660492007,,,2024-09-19,5000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115349,,,IND,,Kirtane,Marisha,,,,3910 Georgetown Ct NW,,Washington,DC,200072127,,,2024-08-19,450.00,0.00,Non Contribution Account: Program Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500113823,,,IND,,Lettiere,Nicole,,,,1124 12th St,Apt C,Santa Monica,CA,904036307,,,2024-07-02,6417.00,0.00,Non-Contribution Account: Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114873,,,IND,,Lettiere,Nicole,,,,1124 12th St,Apt C,Santa Monica,CA,904036307,,,2024-08-02,6417.00,0.00,Non-Contribution Account: Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115350,,,IND,,Lettiere,Nicole,,,,1124 12th St,Apt C,Santa Monica,CA,904036307,,,2024-08-19,6417.00,0.00,Non-Contribution Account: Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116365,,,COM,Maine Senate Democratic Campaign Committee,,,,,,PO Box 2207,,Augusta,ME,043382207,,,2024-09-26,50000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500114707,,,ORG,MBA Consulting Group,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-07-23,8750.75,0.00,Non-Contribution Account: Bookkeeping and Compliance,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115600,,,ORG,MBA Consulting Group,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-08-19,8754.59,0.00,Non-Contribution Account: Bookkeeping and Compliance,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116360,,,ORG,MBA Consulting Group,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-09-25,8751.10,0.00,Non-Contribution Account: Bookkeeping and Compliance,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116240,,,ORG,More Determined Leadership PAC,,,,,,9811 W Charleston Blvd,Ste 2420,Las Vegas,NV,891177528,,,2024-09-23,30000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115147,,,IND,,Morgan,Nick,,,,PO Box 15845,,Washington,DC,200030845,,,2024-07-03,71.00,0.00,"Non-Contribution Account: Travel Reimbursement, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115155,500115147,SB29,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2024-05-10,71.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500114051,,,IND,,Navarro-McKay,Alex,,,,378 9th St,,Brooklyn,NY,112154153,,,2024-07-11,200.00,0.00,Non-Contribution Account: Research Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115601,,,IND,,Navarro-McKay,Alex,,,,378 9th St,,Brooklyn,NY,112154153,,,2024-08-21,200.00,0.00,Non-Contribution Account: Research Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115889,,,IND,,Navarro-McKay,Alex,,,,378 9th St,,Brooklyn,NY,112154153,,,2024-09-10,134.00,0.00,Non-Contribution Account: Research Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500115602,,,IND,,Ndiaye,Khady,,,,1241 Englemere Blvd,,Toms River,NJ,087571528,,,2024-08-21,2206.12,0.00,Non-Contribution Account: Development Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116395,,,IND,,Ndiaye,Khady,,,,1241 Englemere Blvd,,Toms River,NJ,087571528,,,2024-09-19,2206.12,0.00,Non-Contribution Account: Development Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116241,,,ORG,Nevada Black Legislative Caucus,,,,,,PO Box 43413,,Las Vegas,NV,891161413,,,2024-09-19,20000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116242,,,ORG,Nevada Brave PAC,,,,,,2420 Tilden Way,,Henderson,NV,890745473,,,2024-09-19,50000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116243,,,ORG,Nevada Democratic Party,,,,,,750 E Warm Springs Rd,Ste 400,Las Vegas,NV,891194383,,,2024-09-19,90000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500116244,,,ORG,Nevada HOPE PAC,,,,,,1724 Bracken Ave,,Las Vegas,NV,891043606,,,2024-09-19,30000.00,0.00,Non-Contribution Account: Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
