form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00550970,500440848,,,ORG,Uber Eats,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-04-26,137.10,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440849,,,ORG,Uber Eats,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-04-26,219.32,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440599,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-01,31.08,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440600,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-01,43.68,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440601,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-11,60.06,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440602,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-12,30.74,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440603,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-18,10.45,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440604,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-19,67.18,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440605,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-19,56.79,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440606,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-19,59.97,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440607,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-22,44.02,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440608,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-25,26.17,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440609,,,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-04-29,58.04,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440611,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-01,510.75,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440612,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-05,481.56,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440613,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-08,572.72,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440614,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-08,522.05,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500441166,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-08,695.05,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440615,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-15,646.10,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440616,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-15,896.80,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440617,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-16,471.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440618,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-22,632.42,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440619,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-22,432.59,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440620,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-24,1941.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440621,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-24,79.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440622,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-25,609.10,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440623,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-25,439.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440624,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-25,928.01,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440625,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-25,273.50,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440626,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-29,438.60,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440627,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-29,608.60,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500441156,,,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-30,512.39,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500439696,,,ORG,Van Ness Creative Strategies LLC,,,,,,1 Huntington Quad,Ste 3N05,Melville,NY,117474468,,,2024-04-01,23428.80,0.00,Consultant - Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500441150,,,ORG,Van Ness Creative Strategies LLC,,,,,,1 Huntington Quad,Ste 3N05,Melville,NY,117474468,,,2024-04-30,34811.10,0.00,Consultant - Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440274,,,IND,,Volino,Clay,,,,1150 Parkinson Ave,,Palo Alto,CA,943013448,,,2024-04-12,1098.19,0.00,Reimbursement (Vendors That Aggregate Over $200 Listed Below),,,,,,,,,,,,,,,,,,,,
SB21B,C00550970,500440276,500440274,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,606011604,,,2024-04-12,1098.19,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00550970,500440835,,,ORG,Whole Foods Market,,,,,,967 Florida Ave NW,,Washington,DC,200014001,,,2024-04-15,315.16,0.00,Event Catering,,,,,,,,,,,,,,,,,,,,
