form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00811166,SB21B.I879,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-19,3232.00,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I880,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-22,357.91,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I881,,,ORG,ADVANTAGE INC,,,,,,9420 BONITA BEACH RD SE,STE 200,BONITA SPRINGS,FL,341354774,,,2024-07-24,18335.00,,PHONE CALLS - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I882,,,ORG,ADVANTAGE INC,,,,,,9420 BONITA BEACH RD SE,STE 200,BONITA SPRINGS,FL,341354774,,,2024-07-24,1685.00,,PHONE CALLS - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I883,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-24,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I884,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-24,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I885,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-24,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I886,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-24,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I887,,,ORG,KENOSHA CO SHERIFF DEPT,,,,,,1000 55TH STREET,,KENOSHA,WI,53140,,,2024-07-24,459.05,,EVENT SECURITY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I889,,,ORG,"SOCKO STRATEGIES, LLC",,,,,,1101 30TH ST NW,STE 125,WASHINGTON,DC,20007,,,2024-07-24,1229.35,,TRAVEL REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I890,,,ORG,"SOCKO STRATEGIES, LLC",,,,,,1101 30TH ST NW,STE 125,WASHINGTON,DC,20007,,,2024-07-24,57500.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I891,,,ORG,"SOCKO STRATEGIES, LLC",,,,,,1101 30TH ST NW,STE 125,WASHINGTON,DC,20007,,,2024-07-24,5000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I892,,,ORG,THE TARRANCE GROUP,,,,,,201 N UNION ST STE 410,,ALEXANDRIA,VA,22314,,,2024-07-24,24078.00,,POLLING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I893,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-24,21.67,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I894,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-25,10.84,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I908,,,IND,,O'BRIEN,BOB AND RITA,,,,W3020 SOUTH LAKE SHORE DRIVE,,LAKE GENEVA,WI,53147,,,2024-07-26,2500.00,,EVENT LANDSCAPING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I895,,,ORG,"BRIARWOOD STRATEGIES, LLC",,,,,,1925 14TH ST NW,NW #901,WASHINGTON,DC,20009,,,2024-07-26,1749.31,,TRAVEL REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I896,,,ORG,"BRIARWOOD STRATEGIES, LLC",,,,,,1925 14TH ST NW,NW #901,WASHINGTON,DC,20009,,,2024-07-26,2500.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I897,,,ORG,"BRIARWOOD STRATEGIES, LLC",,,,,,1925 14TH ST NW,NW #901,WASHINGTON,DC,20009,,,2024-07-26,1644.52,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I898,,,ORG,JONES DAY,,,,,,51 LOUISIANA AVE NW,,WASHINGTON,DC,20001,,,2024-07-26,11310.00,,LEGAL COMPLIANCE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I899,,,ORG,"VFA STRATEGIES, INC.",,,,,,196 KENNER AVE,,NASHVILLE,TN,37205,,,2024-07-26,250.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I900,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-26,0.99,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I901,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-29,3200.00,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I902,,,ORG,BILL.COM LLC,,,,,,6220 AMERICA CENTER DR.,STE 100,SAN JOSE,CA,95002,,,2024-07-30,175.82,,SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I903,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-31,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I904,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-31,41.67,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I1187,,,ORG,THE GIVING BLOCK,,,,,,3501 CORPORATE PARKWAY,,CENTER VALLEY,PA,18034,,,2024-07-31,2115.77,,MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I905,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-07-31,277.00,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I910,,,ORG,AMERICAN AIRLINES GROUP INC.,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,761551801,,,2024-08-02,426.48,,AIRFARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I911,,,ORG,AMERICAN AIRLINES GROUP INC.,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,761551801,,,2024-08-02,426.48,,AIRFARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I912,,,ORG,AMERICAN AIRLINES GROUP INC.,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,761551801,,,2024-08-02,18.44,,AIRFARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I913,,,ORG,AMERICAN AIRLINES GROUP INC.,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,761551801,,,2024-08-02,329.47,,AIRFARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I914,,,ORG,AMERICAN AIRLINES GROUP INC.,,,,,,1 SKYVIEW DRIVE,,FORT WORTH,TX,761551801,,,2024-08-02,35.00,,AIRFARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I916,,,ORG,BROWN'S SERVICE/WISCONSIN GOLF INC.,,,,,,459 MADISON STREET,,WALWORTH,WI,53184,,,2024-08-02,390.35,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I917,,,ORG,BROWN'S SERVICE/WISCONSIN GOLF INC.,,,,,,459 MADISON STREET,,WALWORTH,WI,53184,,,2024-08-02,1709.10,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I919,,,ORG,CHARTERUP,,,,,,3525 PIEDMONT RD NE SUITE 5-210,,ATLANTA,GA,30305,,,2024-08-02,144.30,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I920,,,ORG,CHARTERUP,,,,,,3525 PIEDMONT RD NE SUITE 5-210,,ATLANTA,GA,30305,,,2024-08-02,1298.71,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I921,,,ORG,CMDI,,,,,,1593 SPRING HILL RD,,VIENNA,VA,221822245,,,2024-08-02,500.00,,CRM SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I922,,,ORG,CONCEPT MARKETING AND BRANDING LLC,,,,,,4339 RAWLINS ST,,DALLAS,TX,75219,,,2024-08-02,367.40,,EVENT SPACE FURNISHING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I924,,,ORG,FEDEX OFFICE,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2024-08-02,44.54,,SHIPPING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I925,,,ORG,FEDEX OFFICE,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2024-08-02,12.25,,SHIPPING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I926,,,ORG,FEDEX OFFICE,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2024-08-02,181.47,,SHIPPING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I927,,,ORG,FLOWERS FOR DREAMS,,,,,,1812 W HUBBARD STREET,,CHICAGO,IL,60622,,,2024-08-02,905.77,,EVENT SPACE FURNISHING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I928,,,ORG,FREEMAN EXPOSITIONS LLC,,,,,,PO BOX 734596,,DALLAS,TX,75373,,,2024-08-02,2034.33,,EVENT VENUE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I929,,,ORG,FREEMAN EXPOSITIONS LLC,,,,,,PO BOX 734596,,DALLAS,TX,75373,,,2024-08-02,4037.60,,EVENT VENUE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I930,,,ORG,FREEMAN EXPOSITIONS LLC,,,,,,PO BOX 734596,,DALLAS,TX,75373,,,2024-08-02,364.37,,EVENT VENUE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I931,,,ORG,IDEAL IMPRESSIONS,,,,,,6638 DEERPATH RD,,LAKE GENEVA,WI,53147,,,2024-08-02,1266.00,,PHOTOGRAPHY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I932,,,ORG,IDEAL IMPRESSIONS,,,,,,6638 DEERPATH RD,,LAKE GENEVA,WI,53147,,,2024-08-02,1266.00,,PHOTOGRAPHY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I933,,,ORG,INTUIT,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,,2024-08-02,95.40,,SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I934,,,ORG,LEVY RESTAURANTS FISERV FORUM,,,,,,1111 VEL R. PHILLIPS AVENUE,,MILWAUKEE,WI,53203,,,2024-08-02,3698.05,,EVENT VENUE & CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I935,,,ORG,LEVY RESTAURANTS FISERV FORUM,,,,,,1111 VEL R. PHILLIPS AVENUE,,MILWAUKEE,WI,53203,,,2024-08-02,2470.71,,EVENT VENUE & CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I936,,,ORG,LEVY RESTAURANTS FISERV FORUM,,,,,,1111 VEL R. PHILLIPS AVENUE,,MILWAUKEE,WI,53203,,,2024-08-02,41.19,,TRAVEL MEAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I937,,,ORG,LEVY RESTAURANTS FISERV FORUM,,,,,,1111 VEL R. PHILLIPS AVENUE,,MILWAUKEE,WI,53203,,,2024-08-02,661.07,,EVENT VENUE & CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I938,,,ORG,LIMBACH COMPANY LLC,,,,,,797 COMMONWEALTH DRIVE,,WARRENDALE,PA,15086,,,2024-08-02,426.28,,BUILDING MAINTENANCE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I939,,,ORG,NAMECHEAP INC.,,,,,,4600 E WASHINGTON ST,STE 305,PHOENIX,AZ,85034,,,2024-08-02,16.16,,DOMAIN REGISTRATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I940,,,ORG,NAMECHEAP INC.,,,,,,4600 E WASHINGTON ST,STE 305,PHOENIX,AZ,85034,,,2024-08-02,199.00,,DOMAIN REGISTRATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I941,,,ORG,NAMECHEAP INC.,,,,,,4600 E WASHINGTON ST,STE 305,PHOENIX,AZ,85034,,,2024-08-02,31.38,,DOMAIN REGISTRATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I942,,,ORG,NAMECHEAP INC.,,,,,,4600 E WASHINGTON ST,STE 305,PHOENIX,AZ,85034,,,2024-08-02,16.06,,DOMAIN REGISTRATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I943,,,ORG,NAMECHEAP INC.,,,,,,4600 E WASHINGTON ST,STE 305,PHOENIX,AZ,85034,,,2024-08-02,-199.00,,DOMAIN REGISTRATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I945,,,ORG,"REGUS MANAGEMENT GROUP, LLC",,,,,,"1101 PENNSYLVANIA AVE, NW",SUITE 300,WASHINGTON,DC,20004,,,2024-08-02,71.77,,RENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I946,,,ORG,"REGUS MANAGEMENT GROUP, LLC",,,,,,"1101 PENNSYLVANIA AVE, NW",SUITE 300,WASHINGTON,DC,20004,,,2024-08-02,277.72,,RENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I947,,,ORG,"REGUS MANAGEMENT GROUP, LLC",,,,,,"1101 PENNSYLVANIA AVE, NW",SUITE 300,WASHINGTON,DC,20004,,,2024-08-02,-107.06,,REFUND-RENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I949,,,ORG,SAMIR LIMOUSINE INC.,,,,,,CHICAGO O'HARE INTERNATIONAL AIRPO,,CHICAGO,IL,60666,,,2024-08-02,92.22,,TRAVEL MEAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I950,,,ORG,SAMIR LIMOUSINE INC.,,,,,,CHICAGO O'HARE INTERNATIONAL AIRPO,,CHICAGO,IL,60666,,,2024-08-02,18072.00,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I951,,,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR,,DALLAS,TX,75235,,,2024-08-02,803.94,,AIRFARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I952,,,ORG,STAPLES,,,,,,500 STAPLES DR,,FRAMINGHAM,MA,017024478,,,2024-08-02,72.84,,GENERAL OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I953,,,ORG,STAPLES,,,,,,500 STAPLES DR,,FRAMINGHAM,MA,017024478,,,2024-08-02,47.14,,GENERAL OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I954,,,ORG,STAPLES,,,,,,500 STAPLES DR,,FRAMINGHAM,MA,017024478,,,2024-08-02,324.31,,GENERAL OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I955,,,ORG,SUNNY EXECUTIVE SEDAN,,,,,,204 2ND AVE,,NEW YORK,NY,100035707,,,2024-08-02,654.15,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I956,,,ORG,SUNNY EXECUTIVE SEDAN,,,,,,204 2ND AVE,,NEW YORK,NY,100035707,,,2024-08-02,654.15,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I957,,,ORG,SUNNY EXECUTIVE SEDAN,,,,,,204 2ND AVE,,NEW YORK,NY,100035707,,,2024-08-02,499.80,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I958,,,ORG,SUNNY EXECUTIVE SEDAN,,,,,,204 2ND AVE,,NEW YORK,NY,100035707,,,2024-08-02,587.10,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I959,,,ORG,SUNNY EXECUTIVE SEDAN,,,,,,204 2ND AVE,,NEW YORK,NY,100035707,,,2024-08-02,657.45,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I960,,,ORG,SUNNY EXECUTIVE SEDAN,,,,,,204 2ND AVE,,NEW YORK,NY,100035707,,,2024-08-02,397.50,,GROUND TRANSPORTATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I962,,,ORG,THE GENEVA INN,,,,,,N2009 S. LAKE SHORE DRIVE,,LAKE GENEVA,WI,53147,,,2024-08-02,911.64,,HOTEL AND LODGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I963,,,ORG,THIRD STREET TAVERN,,,,,,1110 N DOCTOR MLK JR DR,,MILWAUKEE,WI,53203,,,2024-08-02,78.25,,TRAVEL MEAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I964,,,ORG,UNITED AIRLINES,,,,,,233 S WACKER DR,,CHICAGO,IL,606067147,,,2024-08-02,474.48,,AIRFARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I965,,,ORG,UPRINTING,,,,,,8000 HASKELL AVE,,VAN NUYS,CA,91406,,,2024-08-02,225.93,,PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I966,,,ORG,VERIZON,,,,,,1095 AVENUE OF THE AMERICAS,,NEW YORK,NY,10036,,,2024-08-02,95.33,,CELL PHONE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I967,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-08-05,2.68,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I968,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-08-06,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I969,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-08-06,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I970,,,IND,AMANDA ADAMS,ADAMS,AMANDA,,,,196 KENNER AVE,,NASHVILLE,TN,37205,,,2024-08-08,1351.88,,TRAVEL REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I971,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-08-08,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I972,,,ORG,"LOST HIGHWAY TOURING, INC.",,,,,,401 OLD DIXIE HIGHWAY UNIT 3876,,JUPITER,FL,33469,,,2024-08-08,8558.32,,EVENT PERFORMER,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I973,,,ORG,"PIONEER POLITICAL GROUP, LLC",,,,,,791 WOODMONT DR.,,MARIETTA,GA,30062,,,2024-08-08,10000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I974,,,ORG,"PVTL SERVICES, LLC",,,,,,100 S ASHLEY DR.,STE 600,TAMPA,FL,33602,,,2024-08-08,13562.50,,ACCOUNTING AND COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I975,,,ORG,MS CAUSEWAY SOLUTIONS LLC,,,,,,433 METAIRIE ROAD,,METAIRIE,LA,70005,,,2024-08-09,65000.00,,RESEARCH AND MODELING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I976,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-08-13,323.94,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I977,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-08-14,0.39,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I978,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-08-15,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I979,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-08-15,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I980,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-08-15,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I981,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-08-15,161.67,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I982,,,ORG,CONNECTION STRATEGY LLC,,,,,,PO BOX 1636,,DRIPPING SPRINGS,TX,78620,,,2024-08-15,96044.00,,TEXT MESSAGES - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I983,,,ORG,CONNECTION STRATEGY LLC,,,,,,PO BOX 1636,,DRIPPING SPRINGS,TX,78620,,,2024-08-15,18422.70,,TEXT MESSAGES - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I984,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-08-15,1.97,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I985,,,ORG,C&L COMPLIANCE AND CONSULTING LLC,,,,,,2465 CENTREVILLE RD,STE J17-714,HERNDON,VA,20171,,,2024-08-19,2900.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I986,,,ORG,DISTRICT DESIGNS LLC,,,,,,3 DOGWOOD PL,,CALDWELL,NJ,07006,,,2024-08-19,38.40,,GRAPHIC DESIGN,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I987,,,ORG,DISTRICT DESIGNS LLC,,,,,,3 DOGWOOD PL,,CALDWELL,NJ,07006,,,2024-08-19,600.00,,GRAPHIC DESIGN,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I988,,,ORG,JONES DAY,,,,,,51 LOUISIANA AVE NW,,WASHINGTON,DC,20001,,,2024-08-19,13780.00,,LEGAL COMPLIANCE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I989,,,ORG,THE TARRANCE GROUP,,,,,,201 N UNION ST STE 410,,ALEXANDRIA,VA,22314,,,2024-08-19,30500.00,,FOCUS GROUP POLLING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I990,,,ORG,ADVANTAGE INC,,,,,,9420 BONITA BEACH RD SE,STE 200,BONITA SPRINGS,FL,341354774,,,2024-08-21,3595.00,,PHONE CALLS - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I991,,,ORG,ADVANTAGE INC,,,,,,9420 BONITA BEACH RD SE,STE 200,BONITA SPRINGS,FL,341354774,,,2024-08-21,37905.00,,PHONE CALLS - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I992,,,ORG,"BRIARWOOD STRATEGIES, LLC",,,,,,1925 14TH ST NW,NW #901,WASHINGTON,DC,20009,,,2024-08-21,2500.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I993,,,ORG,"BRIARWOOD STRATEGIES, LLC",,,,,,1925 14TH ST NW,NW #901,WASHINGTON,DC,20009,,,2024-08-21,45500.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I994,,,ORG,ON MESSAGE INC.,,,,,,817 SLATERS LN,,ALEXANDRIA,VA,22314,,,2024-08-22,24206.36,,PRODUCTION: GOTV ADS - NON-IE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I1001,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,22209,,,2024-08-26,1.97,,CREDIT CARD FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00811166,SB21B.I995,,,ORG,MAJORITY STRATEGIES LLC,,,,,,PO BOX 679219,,DALLAS,TX,75267,,,2024-08-27,267687.24,,DIRECT MAIL - GOTV NON-IE,,,,,,,,,,,,,  ,,,,,,,
