form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00802389,VVAG5ARX6X8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-15,-5.00,0.00,email services (via drawdown),,C00703975,,,BIDEN,JOSEPH R JR,,,,P,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYZ7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-06-19,40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZ05,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-06-19,-40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARX073,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-06-22,-40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,VVAG5ARX6N5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-29,-1.66,0.00,email services (via drawdown),,C00495358,,,KAINE,TIMOTHY MICHAEL,,,,S,VA,00,,,,,,,,
SB21B,C00802389,VVAG5ARX6P3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-29,-1.66,0.00,email services (via drawdown),,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB21B,C00802389,VVAG5ARX6Q1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-29,-1.67,0.00,email services (via drawdown),,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,,,,,,,,,
SB21B,C00802389,VVAG5ARX6R9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-30,-1.66,0.00,email services (via drawdown),,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB21B,C00802389,VVAG5ARX6S6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-30,-1.67,0.00,email services (via drawdown),,C00606939,,,ROSEN,JACKY,,,,S,NV,,,,,,,,,
SB21B,C00802389,VVAG5ARX6T4,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-06-30,-1.67,0.00,email services (via drawdown),,C00412304,,,TESTER,JON,,,,S,MT,,,,,,,,,
SB21B,C00802389,VVBFDSB49K1I,VVBFDSB49K1,SA11AI,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-06-30,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ARWYG9,,,ORG,McKenna Daniels Design,,,,,,2932 4Th St,,Boulder,CO,803043045,,,2023-03-23,2400.00,0.00,Graphic Design,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZJ8,,,ORG,Memsahib LLC,,,,,,5450 Whitley Park Ter,Apt 305,Bethesda,MD,208142054,,,2023-05-26,5000.00,0.00,Consulting - Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYH7,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,,,2023-03-23,9127.14,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYJ5,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,,,2023-03-23,7020.00,0.00,Consulting - Communications,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYK3,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,,,2023-05-11,7180.00,0.00,Consulting - Communications,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYM1,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,,,2023-05-26,6860.00,0.00,Consulting - Communications,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYN8,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,,,2023-06-28,6540.00,0.00,Consulting - Communications,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYP6,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,,,2023-06-28,2.50,0.00,Payment Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVBFDSB49M9I,VVBFDSB49M9,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-03-31,12340.30,0.00,Staff Time,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVBFDSB49N7I,VVBFDSB49N7,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-04-30,4630.86,0.00,Staff Time,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVBFDSB49S8I,VVBFDSB49S8,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-05-01,6000.00,0.00,Project Management,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ARX6Y6,,,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-05-05,-12620.31,0.00,Void Payment - Political and Strategy Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZK5,,,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-05-11,12620.31,0.00,Political and Strategy Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVBFDSB49P5I,VVBFDSB49P5,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-05-31,5898.76,0.00,Staff Time,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVBFDSB49Q2I,VVBFDSB49Q2,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-06-30,8990.06,0.00,Staff Time,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVBFDSB49R0I,VVBFDSB49R0,SA11AI,ORG,NRDC Action Fund Inc.,,,,,,40 W 20Th St,Fl 11,New York,NY,100114231,,,2023-06-30,38069.74,0.00,Project Management,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ARWZ89,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-03-23,100.00,0.00,Merchandise Fulfillment,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZ96,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-03-29,41.13,0.00,Merchandise Fulfillment,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZA4,,,ORG,PDQ Gill's Printing,,,,,,3820 S Valley View Blvd,,Las Vegas,NV,891032904,,,2023-06-28,283.96,0.00,Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZG2,,,ORG,Q2 Consulting,,,,,,1001 Meyer Point Terrace,,Potomac,MD,20854,,,2023-06-28,7950.00,0.00,Consulting - Data Analysis,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZD8,,,ORG,QCT Production,,,,,,2000 15Th St N,Ste 550,Arlington,VA,222012900,,,2023-04-21,10616.00,0.00,Database Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZE6,,,ORG,QCT Production,,,,,,2000 15Th St N,Ste 550,Arlington,VA,222012900,,,2023-05-11,10616.00,0.00,Database Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWZF4,,,ORG,QCT Production,,,,,,2000 15Th St N,Ste 550,Arlington,VA,222012900,,,2023-06-28,10616.00,0.00,Database Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWVT2,,,ORG,Ramp,,,,,,71 5Th Ave,Fl 6,New York,NY,100033004,,,2023-03-31,1928.78,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARX081,VVAG5ARWVT2,SB21B,ORG,Circle CI,,,,,,201 Spear St,# 1200,San Francisco,CA,941051630,,,2023-03-31,143.10,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX099,VVAG5ARWVT2,SB21B,ORG,Circle CI,,,,,,201 Spear St,# 1200,San Francisco,CA,941051630,,,2023-03-31,143.10,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0A7,VVAG5ARWVT2,SB21B,ORG,GitHub,,,,,,88 Colin P Kelly Jr St,,San Francisco,CA,941072008,,,2023-03-31,56.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0B5,VVAG5ARWVT2,SB21B,ORG,GitHub,,,,,,88 Colin P Kelly Jr St,,San Francisco,CA,941072008,,,2023-03-31,56.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0C1,VVAG5ARWVT2,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2023-03-31,171.09,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0F5,VVAG5ARWVT2,SB21B,ORG,"Pantheon Systems, Inc.",,,,,,717 California St,Fl 2,San Francisco,CA,941082456,,,2023-03-31,636.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0G3,VVAG5ARWVT2,SB21B,ORG,"Pantheon Systems, Inc.",,,,,,717 California St,Fl 2,San Francisco,CA,941082456,,,2023-03-31,636.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARWVV9,,,ORG,Ramp,,,,,,71 5Th Ave,Fl 6,New York,NY,100033004,,,2023-05-02,1551.09,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARX0R6,VVAG5ARWVV9,SB21B,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2023-05-02,102.08,0.00,Database Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0J8,VVAG5ARWVV9,SB21B,ORG,Circle CI,,,,,,201 Spear St,# 1200,San Francisco,CA,941051630,,,2023-05-02,143.10,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0K6,VVAG5ARWVV9,SB21B,ORG,GitHub,,,,,,88 Colin P Kelly Jr St,,San Francisco,CA,941072008,,,2023-05-02,56.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0M4,VVAG5ARWVV9,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2023-05-02,189.19,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0P0,VVAG5ARWVV9,SB21B,ORG,"Pantheon Systems, Inc.",,,,,,717 California St,Fl 2,San Francisco,CA,941082456,,,2023-05-02,636.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0S4,VVAG5ARWVV9,SB21B,ORG,The Cook Political Report,,,,,,2311 Wilson Blvd,Fl 3,Arlington,VA,222015436,,,2023-05-02,371.00,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARWVW7,,,ORG,Ramp,,,,,,71 5Th Ave,Fl 6,New York,NY,100033004,,,2023-05-31,1333.41,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARX0T2,VVAG5ARWVW7,SB21B,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2023-05-31,212.00,0.00,Database Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0V9,VVAG5ARWVW7,SB21B,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2023-05-31,83.00,0.00,Database Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0W7,VVAG5ARWVW7,SB21B,ORG,Circle CI,,,,,,201 Spear St,# 1200,San Francisco,CA,941051630,,,2023-05-31,143.10,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0X5,VVAG5ARWVW7,SB21B,ORG,GitHub,,,,,,88 Colin P Kelly Jr St,,San Francisco,CA,941072008,,,2023-05-31,56.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0Y3,VVAG5ARWVW7,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2023-05-31,183.36,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARX0Z1,VVAG5ARWVW7,SB21B,ORG,"Pantheon Systems, Inc.",,,,,,717 California St,Fl 2,San Francisco,CA,941082456,,,2023-05-31,636.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00802389,VVAG5ARWYQ4,,,ORG,"Trister, Ross, Shadler & Gold",,,,,,1666 Connecticut Ave NW,Ste 5,Washington,DC,200091039,,,2023-03-23,1826.25,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ARWYR2,,,ORG,"Trister, Ross, Shadler & Gold",,,,,,1666 Connecticut Ave NW,Ste 5,Washington,DC,200091039,,,2023-05-11,2607.50,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
