form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00802389,VVAG5ARX3H7,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-31,32.00,2023-03-31,292.48,email messaging,,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3J5,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-03-31,32.00,2023-03-31,313.01,email messaging,,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,,PA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3K3,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-04-17,160.00,2023-04-17,313.01,email messaging,,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,,PA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3M1,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-04-21,80.00,2023-04-21,261.15,email messaging,,,S,S8NV00156,ROSEN,JACKY,,,,S,,NV,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3N8,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-04-21,80.00,2023-04-21,292.48,email messaging,,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3P6,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-05,160.00,2023-05-05,165.00,email messaging,,,S,S2NM00088,HEINRICH,MARTIN TREVOR,,,,S,00,NM,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3Q4,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-11,53.33,2023-05-11,55.00,email messaging,,,S,H0NY16143,BOWMAN,JAMAAL,,,,H,16,NY,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3R2,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-11,53.33,2023-05-11,54.99,email messaging,,,S,H2VT01076,BALINT,REBECCA BECCA,,,,H,01,VT,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3S0,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-11,53.34,2023-05-11,55.01,email messaging,,,S,H2CA43245,TAKANO,MARK,,,,H,39,CA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3T8,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-16,32.00,2023-05-16,34.00,email messaging,,,S,S2MA00170,Warren,Elizabeth,,,,S,00,MA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3V6,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-16,32.00,2023-05-16,34.00,email messaging,,,S,S6MN00267,Klobuchar,Amy,,,,S,00,MN,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3W4,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-16,32.00,2023-05-16,292.48,email messaging,,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3X2,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-16,32.00,2023-05-16,261.15,email messaging,,,S,S8NV00156,ROSEN,JACKY,,,,S,,NV,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3Y0,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-16,32.00,2023-05-16,34.00,email messaging,,,S,S0NY00410,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,00,NY,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX3Z7,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-18,53.33,2023-05-18,54.99,email messaging,,,S,H0CA32101,CHU,JUDY,,,,H,28,CA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX405,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-18,53.33,2023-05-18,55.00,email messaging,,,S,H0CA03078,BERA,AMERISH,,,,H,06,CA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX413,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-05-18,53.34,2023-05-18,55.01,email messaging,,,S,H0WA10034,STRICKLAND,MARILYN,,,,H,10,WA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX421,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-05,32.00,2023-06-05,66.33,email messaging,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX439,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-05,32.00,2023-06-05,107.25,email messaging,,,S,H8KS03155,DAVIDS,SHARICE,,,,H,03,KS,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX447,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-05,32.00,2023-06-05,53.00,email messaging,,,S,H2NC14019,NICKEL,WILEY,,,,H,13,NC,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX455,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-05,32.00,2023-06-05,33.00,email messaging,,,S,H2NY18103,RYAN,PATRICK,,,,H,18,NY,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX463,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-05,32.00,2023-06-05,33.00,email messaging,,,S,H8CA49058,LEVIN,MIKE,,,,H,49,CA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX471,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-07,32.00,2023-06-07,99.33,email messaging,,,S,H2NM02191,VASQUEZ,GABRIEL,,,,H,02,NM,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX489,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-07,32.00,2023-06-07,140.34,email messaging,,,S,H2OH13264,SYKES,EMILIA,,,,H,13,OH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX496,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-07,32.00,2023-06-07,33.00,email messaging,,,S,H8VA07094,SPANBERGER,ABIGAIL,,,,H,07,VA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4A4,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-07,32.00,2023-06-07,111.00,email messaging,,,S,H2IL17147,SORENSEN,ERIC,,,,H,17,IL,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4B2,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-07,32.00,2023-06-07,33.00,email messaging,,,S,H8PA15229,WILD,SUSAN,,,,H,07,PA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4C0,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-12,32.00,2023-06-12,292.48,email messaging,,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4D8,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-12,32.00,2023-06-12,66.00,email messaging,,,S,H6MN02131,CRAIG,ANGELA DAWN,,,,H,02,MN,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4E6,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-12,32.00,2023-06-12,107.25,email messaging,,,S,H8KS03155,DAVIDS,SHARICE,,,,H,03,KS,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4F4,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-12,32.00,2023-06-12,33.00,email messaging,,,S,H8NH01210,PAPPAS,CHRIS,,,,H,01,NH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4G2,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-12,32.00,2023-06-12,111.00,email messaging,,,S,H2IL17147,SORENSEN,ERIC,,,,H,17,IL,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4H0,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-29,53.33,2023-06-12,54.99,email messaging,,,S,S2VA00142,KAINE,TIMOTHY MICHAEL,,,,S,00,VA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4J8,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-29,53.33,2023-06-12,292.48,email messaging,,,S,S2WI00219,BALDWIN,TAMMY,,,,S,,WI,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4K5,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-29,53.34,2023-06-12,313.01,email messaging,,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,,PA,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX6W0,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-15,160.00,2023-06-15,165.00,email messaging (via drawdown),,,S,P80000722,BIDEN,JOSEPH R JR,,,,P,,,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4M3,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-30,53.33,2023-06-30,314.67,email messaging,,,S,S6OH00163,BROWN,SHERROD,,,,S,,OH,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4N1,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-30,53.33,2023-06-30,261.15,email messaging,,,S,S8NV00156,ROSEN,JACKY,,,,S,,NV,Sonekan,Titi,,,,2023-07-25,
SE,C00802389,VVAG5ARX4P9,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-06-30,53.34,2023-06-30,144.68,email messaging,,,S,S6MT00162,TESTER,JON,,,,S,,MT,Sonekan,Titi,,,,2023-07-25,
