form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500025901,,,ORG,Texas House Democratic Campaign Committee Incumbent Protection Fund,,,,,,PO Box 300095,,Austin,TX,787030002,,,2024-10-29,5000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025809,,,COM,The Christian Menefee Campaign,,,,,,PO Box 667204,,Houston,TX,772667204,G2024,,2024-10-17,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025863,,,COM,The Committee to Elect Hamilton Grant,,,,,,PO Box 2506,,Columbia,SC,292022506,G2024,,2024-10-22,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025853,,,COM,The Committee to Elect Justin J. Pearson,,,,,,PO Box 9172,,Memphis,TN,381900172,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025880,,,COM,The Committee to Elect Sally Harrell,,,,,,2710 Henderson Mill Rd,,Atlanta,GA,303415710,G2024,,2024-10-24,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025852,,,COM,The Committee to Elect Torrey C. Harris,,,,,,22118 24TH Ave N,,Nashville,TN,,G2024,,2024-10-22,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025831,,,COM,The David Richardson Campaign,,,,,,1742 W Flagler St,,Miami,FL,331352017,G2024,,2024-10-17,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025754,,,COM,The Munger for House Committee,,,,,,PO Box 216,,Cloquet,MN,557200216,G2024,,2024-10-21,-1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,VOID CK Dated 9/26/24
SB29,C00002089,500025796,,,COM,The People for Nikki Merritt,,,,,,1911 Grayson Hwy,Ste 8367,Grayson,GA,300171245,G2024,,2024-10-24,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025818,,,COM,Tom Keen for State Representative,,,,,,PO Box 782193,,Orlando,FL,328782193,G2024,,2024-10-17,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025924,,,IND,,Valdez,Maria,,,,1009 W Farr St,,Tucson,AZ,857053413,,,2024-11-21,1000.00,0.00,DNC Attendance Expenses Reimbursement,001,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025900,,,COM,Warriors of Change,,,,,,PO Box 621935,,Oviedo,FL,327621935,,,2024-10-29,2500.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025938,,,COM,Wells for Indiana,,,,,,PO Box 441501,,Indianapolis,IN,462441501,G2024,,2024-10-28,20000.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025755,,,COM,Wolgamott for State Representative,,,,,,PO Box 7461,,Saint Cloud,MN,563027461,G2024,,2024-10-21,-1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,VOID LOST CK Dated 9/26/24
SB29,C00002089,500025931,,,COM,Women Legislators of MD,,,,,,17 W Courtland St,Ste 210,Bel Air,MD,210143737,,,2024-11-21,500.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
