form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00756940,500001480,,,ORG,StreamYard,,,,,,2810 Church St,,Galveston,TX,775501732,,,2023-08-01,49.00,0.00,Non-Contribution Account - Software,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001481,,,ORG,StreamYard,,,,,,2810 Church St,,Galveston,TX,775501732,,,2023-09-01,49.00,0.00,Non-Contribution Account - Software,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001470,,,ORG,T-Mobile,,,,,,12920 SE 38Th St,,Bellevue,WA,980061350,,,2023-07-07,215.74,0.00,Non-Contribution Account - Cell Phone,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001471,,,ORG,T-Mobile,,,,,,12920 SE 38Th St,,Bellevue,WA,980061350,,,2023-08-07,215.74,0.00,Non-Contribution Account - Cell Phone,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001472,,,ORG,T-Mobile,,,,,,12920 SE 38Th St,,Bellevue,WA,980061350,,,2023-09-06,215.74,0.00,Non-Contribution Account - Cell Phone,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001512,,,ORG,T-Mobile,,,,,,12920 SE 38Th St,,Bellevue,WA,980061350,,,2023-10-05,215.74,0.00,Non-Contribution Account - Cell Phone,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001563,,,ORG,T-Mobile,,,,,,12920 SE 38Th St,,Bellevue,WA,980061350,,,2023-11-10,215.74,0.00,Non-Contribution Account - Cell Phone,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001586,,,ORG,T-Mobile,,,,,,12920 SE 38Th St,,Bellevue,WA,980061350,,,2023-12-08,215.74,0.00,Non-Contribution Account - Cell Phone,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001492,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-09-07,63.30,0.00,Non-Contribution Account -  Non-Federal IE - Office Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001493,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-09-12,56.92,0.00,Non-Contribution Account -  Non-Federal IE - Office Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001494,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-09-20,50.32,0.00,Non-Contribution Account -  Non-Federal IE - Office Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001495,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-09-21,47.18,0.00,Non-Contribution Account -  Non-Federal IE - Office Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001549,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-09-29,47.60,0.00,Non-Contribution Account -  Non-Federal IE - Office Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001534,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-10-04,60.96,0.00,Non-Contribution Account -  Non-Federal IE - Canvassing Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001535,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-10-04,61.92,0.00,Non-Contribution Account -  Non-Federal IE - Canvassing Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001536,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-10-12,46.70,0.00,Non-Contribution Account -  Non-Federal IE - Canvassing Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001537,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-10-20,45.92,0.00,Non-Contribution Account -  Non-Federal IE - Canvassing Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001538,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-10-27,36.71,0.00,Non-Contribution Account -  Non-Federal IE - Canvassing Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001572,,,ORG,Target,,,,,,1000 Nicollet Mall,# TPS-3165,Minneapolis,MN,554032542,,,2023-11-03,46.41,0.00,Non-Contribution Account -  Non-Federal IE - Canvassing Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,1717317I,1717317,SA17,ORG,Texas Justice & Public Safety PAC,,,,,,1032 15Th St NW,Ste 247,Washington,DC,200051502,,,2023-11-16,19640.00,0.00,In-Kind Research Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB29,C00756940,500001539,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,,,2023-10-04,77002.33,0.00,Non-Contribution Account - Overhead Transfer,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001548,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,,,2023-10-19,50000.00,0.00,Non-Contribution Account - Overhead Transfer,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001571,,,ORG,"Texas Toolbelt, LLC",,,,,,6046 Belgrade Ave,,Dallas,TX,752273605,,,2023-11-17,175000.00,0.00,Non-Contribution Account - Nonfederal Canvassing,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001585,,,ORG,"Texas Toolbelt, LLC",,,,,,6046 Belgrade Ave,,Dallas,TX,752273605,,,2023-12-05,25000.00,0.00,Non-Contribution Account - Nonfederal Canvassing,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001196,,,ORG,UPS Store,,,,,,1914 Skillman St,# 7,Dallas,TX,752068559,,,2023-09-12,197.19,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001507,,,ORG,UPS Store,,,,,,1914 Skillman St,# 7,Dallas,TX,752068559,,,2023-09-12,10.63,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001508,,,ORG,UPS Store,,,,,,1914 Skillman St,# 7,Dallas,TX,752068559,,,2023-09-12,47.20,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001477,,,IND,,Zermeno,Crystal,,,,700 S Zarzamora St,,San Antonio,TX,782075255,,,2023-07-07,292.00,0.00,Non-Contribution Account - Salary,,,,,,,,,,,,,,,,,,,,
