form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00765982,SB21B.I8762,,,ORG,1060 GROUP,,,,,,3303 ROSEFINCH TRAIL,,AUSTIN,TX,78746,,,2023-06-14,20929.43,,POLITICAL CONSULTING/TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8668,,,ORG,STRATEGIC VICTORY SOLUTIONS,,,,,,1305 W 11TH STREET,#213,HOUSTON,TX,77008,,,2023-06-02,5213.20,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8647,,,ORG,TANYA ACKERMAN PHOTOGRAPHY,,,,,,75 GRAY MANS LOOP,,PAWLEYS ISLAND,SC,29585,,,2023-05-31,450.00,,EVENT PHOTOGRAPHY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I9880,,,ORG,TEAM DIRECT LLC,,,,,,1050 JOHNNIE DODDS BOULEVARD,STE. 368,MOUNT PLEASANT,SC,29464,,,2023-06-16,28112.40,,POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8616,,,ORG,TWILIO,,,,,,375 BEALE STREET,STE 300,SAN FRANCISCO,CA,94105,,,2023-05-30,66.47,,TEXT MESSAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10099,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-06-27,961.77,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I10106,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-05-09,1427.45,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7925,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-04-04,1878.43,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7982,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-04-11,1380.80,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I7991,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-04-18,1629.91,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8114,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-04-25,1031.93,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8283,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-05-01,810.49,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8284,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-05-05,289.84,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8502,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-05-16,1468.50,,PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8613,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-05-23,1014.95,,PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8667,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-05-30,704.15,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I8728,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-06-06,1306.66,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I9883,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-06-13,949.46,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00765982,SB21B.I9935,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-06-20,980.97,,CC PROCESSING FEE,,,,,,,,,,,,,  ,,,,,,,
