form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00754051,B839178B,,,ORG,Google,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,O2023,Not Applicable,2023-01-25,2836.29,,Software,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839178C,,,ORG,Patriot Parking,,,,,,2215 Walnut Street,,Philadelphia,PA,19103,O2023,Not Applicable,2023-01-25,315.00,,Parking,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839178D,,,ORG,UPS Store,,,,,,55 Glenlake Pkwy NE,,Atlanta,GA,30328,O2023,Not Applicable,2023-01-25,50.96,,Shipping,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839178E,,,ORG,Uber,,,,,,1455 Market Street,Suite 400,San Francisco,CA,94103,O2023,Not Applicable,2023-01-25,196.28,,Staff Travel,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839179,,,ORG,Mastercard,,,,,,PO Box 672051,,Dallas,TX,75267,O2023,Not Applicable,2023-01-25,30527.25,,Credit Card Payment-Itemized Below,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B839179A,,,ORG,Hyatt Hotels,,,,,,1625 K Street NW,,Washington,DC,20006,O2023,Not Applicable,2023-01-25,27719.22,,Staff Lodging,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839179B,,,ORG,Marriott Hotels,,,,,,7750 Wisconsin Avenue,,Bethesda,MD,20814,O2023,Not Applicable,2023-01-25,1673.03,,Staff Lodging,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839179C,,,ORG,Patriot Parking,,,,,,2215 Walnut Street,,Philadelphia,PA,19103,O2023,Not Applicable,2023-01-25,1135.00,,Parking,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180,,,ORG,Mastercard,,,,,,PO Box 672051,,Dallas,TX,75267,O2023,Not Applicable,2023-01-25,44347.76,,Credit Card Payment-Itemized Below,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B839180A,,,ORG,AAA Parking,,,,,,1100 Spring Street NW,Suite 800,Atlanta,GA,30309,O2023,Not Applicable,2023-01-25,50.00,,Parking,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180B,,,ORG,Big Bank Photos,,,,,,650 Ponce De Leon Ave NE,Suite 300,Atlanta,GA,30308,O2023,Not Applicable,2023-01-25,900.00,,Photography,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180C,,,ORG,CharterUp,,,,,,3525 Piedmont Road,Suite 5-20,Atlanta,GA,30305,O2023,Not Applicable,2023-01-25,6192.88,,Bus Charter,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180D,,,ORG,Cheddars,,,,,,2900 Ranch Trail,,Irving,TX,75063,O2023,Not Applicable,2023-01-25,1474.52,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180E,,,ORG,Chick Fil A,,,,,,5200 Buffington Road,,Atlanta,GA,30349,O2023,Not Applicable,2023-01-25,1269.52,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180F,,,ORG,Cityview Florist,,,,,,1620 Bryant Irvin Road,,Ft. Worth,TX,76132,O2023,Not Applicable,2023-01-25,216.49,,Flowers,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180G,,,ORG,Crowne Plaza Hotel,,,,,,15500 E 40th Avenue,,Denver,CO,80239,O2023,Not Applicable,2023-01-25,4429.91,,Staff Lodging,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180H,,,ORG,Einstein Brothers Bagels,,,,,,555 Zang Street,Suite 300,Lakewood,CO,80228,O2023,Not Applicable,2023-01-25,218.31,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180I,,,ORG,Elite Party Bus LLC,,,,,,14502 Greenview Drive,#500,Laurel,MD,20708,O2023,Not Applicable,2023-01-25,700.00,,Bus Charter,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180K,,,ORG,FedEx,,,,,,942 South Shady Grove Road,,Memphis,TN,38120,O2023,Not Applicable,2023-01-25,16.79,,Printing,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180L,,,ORG,Firehouse Subs,,,,,,12735 Gran Bay Pkwy,Suite 150,Jacksonville,FL,32258,O2023,Not Applicable,2023-01-25,285.41,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180M,,,ORG,IBEW Local 613,,,,,,501 Pulliam Street SW,#250,Atlanta,GA,30312,O2023,Not Applicable,2023-01-25,200.00,,Office Space,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180N,,,ORG,Jimmy John's,,,,,,2212 Fox Drive,,Champaign,IL,61820,O2023,Not Applicable,2023-01-25,342.24,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180O,,,ORG,Kroger,,,,,,1014 Vine Street,,Cincinatti,OH,45202,O2023,Not Applicable,2023-01-25,631.60,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180P,,,ORG,Los Recuerdos Tavern,,,,,,1455 Pleasant Hill Road,Suite 807B,Lawrenceville,GA,30044,O2023,Not Applicable,2023-01-25,592.19,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180Q,,,ORG,Mellow Mushroom,,,,,,1400 W Peachtree Street NW,Suite 1,Atlanta,GA,30308,O2023,Not Applicable,2023-01-25,176.51,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180R,,,ORG,Mr. Pizza,,,,,,3443 Macon Road,,Columbus,GA,31907,O2023,Not Applicable,2023-01-25,486.33,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180S,,,ORG,Nowak's,,,,,,1397 N. Highland Avenue,,Atlanta,GA,30306,O2023,Not Applicable,2023-01-25,9160.74,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180T,,,ORG,Office Depot,,,,,,6600 North Military Trail,,Boca Raton,FL,33496,O2023,Not Applicable,2023-01-25,55.24,,Office Supplies,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180U,,,ORG,Ole Times Country Buffet,,,,,,1701 N Monroe Street,,Tallahassee,FL,32303,O2023,Not Applicable,2023-01-25,1202.97,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180V,,,ORG,Pizza Hut,,,,,,7100 Corporate Drive,,Plano,TX,75024,O2023,Not Applicable,2023-01-25,524.05,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180W,,,ORG,Popeye's,,,,,,400 Perimiter Center Terrace,Suite 1000,Atlanta,GA,30342,O2023,Not Applicable,2023-01-25,2433.08,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180X,,,ORG,Radisson Hotels,,,,,,701 Carlson Parkway,,Minnetonka,MN,55305,O2023,Not Applicable,2023-01-25,7741.80,,Staff Lodging,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180Y,,,ORG,Greensuply.com,,,,,,3216 E. Cactus Road,,Phoenix,AZ,85302,O2023,Not Applicable,2023-01-25,815.12,,PPE,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180Z,,,ORG,The Bash Part Rentals,,,,,,2133 Mountain Industrial Blvd,,Tucker,GA,30084,O2023,Not Applicable,2023-01-25,428.03,,Generator Rental,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180AA,,,ORG,Home Depot,,,,,,2455 Paces Ferry Road NW,,Atlanta,GA,30339,O2023,Not Applicable,2023-01-25,577.57,,Office Supplies,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180AB,,,ORG,Tiger Limo,,,,,,1047 Opelika Road,,Auburn,AL,36830,O2023,Not Applicable,2023-01-25,2140.00,,Car Service,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180AC,,,ORG,Zunzi's,,,,,,1971 Howell Mill Road,,Atlanta,GA,30318,O2023,Not Applicable,2023-01-25,1002.30,,Staff Meals,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B839180AD,,,ORG,Walmart,,,,,,702 SW 8th Street,,Bentonville,AR,72716,O2023,Not Applicable,2023-01-25,84.16,,Office Supplies,001,,,,,,,,,,, ,,,,,,,X,
SB21B,C00754051,B840387,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,O2023,Not Applicable,2023-02-14,17557.02,,Staff Lodging,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B838535,,,ORG,Metropolitan Travel Service,,,,,,4520 Old Columbia Pike,,Annandale,VA,22003,O2023,Not Applicable,2023-01-12,1610.00,,Staff Travel,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B838536,,,ORG,Urgent.ly Inc.,,,,,,8609 Westwood Center Drive Suite 8,,Vienna,VA,22182,O2023,Not Applicable,2023-01-12,891.75,,Staff Lodging,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B839633,,,ORG,Public Affairs Support Services Inc.,,,,,,1950 Roland Clarke Place Suite 300,,Reston,VA,20191,O2023,Not Applicable,2023-02-06,18377.90,,Compliance/reporting/filing,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B840575,,,ORG,Metropolitan Travel Service,,,,,,4520 Old Columbia Pike,,Annandale,VA,22003,O2023,Not Applicable,2023-02-21,795.00,,Staff Travel,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B840888,,,ORG,Metropolitan Travel Service,,,,,,4520 Old Columbia Pike,,Annandale,VA,22003,O2023,Not Applicable,2023-02-23,40000.00,,Staff Travel,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B847892,,,ORG,Public Affairs Support Services Inc.,,,,,,1950 Roland Clarke Place Suite 300,,Reston,VA,20191,O2023,Not Applicable,2023-05-30,9643.35,,Compliance/reporting/filing,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B848997,,,ORG,Metropolitan Travel Service,,,,,,4520 Old Columbia Pike,,Annandale,VA,22003,P2023,,2023-06-13,175.00,,Staff Travel,001,,,,,,,,,,, ,,,,,,,,
