form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00164939,SB23.29202,,,CCM,MARK DESAULNIER FOR CONGRESS,,,,,,PO BOX 6066,,CONCORD,CA,94524,G2023,,2023-06-12,1000.00,,,,C00554709,MARK DESAULNIER FOR CONGRESS,H0CA10073,DESAULNIER,MARK,,,,H,CA,11,,,,,,,,
SB23,C00164939,SB23.29120,,,CCM,MARK KELLY FOR SENATE,,,,,,PO BOX 27202,,TUCSON,AZ,85726,G2023,,2023-05-09,1000.00,,,,C00696526,MARK KELLY FOR SENATE,S0AZ00350,KELLY,MARK,,,,S,AZ,00,,,,,,,,
SB23,C00164939,SB23.29234,,,CCM,MARK TAKANO FOR CONGRESS,,,,,,PO BOX 5214,,RIVERSIDE,CA,92517,G2023,,2023-06-12,1000.00,,,,C00498667,MARK TAKANO FOR CONGRESS,H2CA43245,TAKANO,MARK,,,,H,CA,41,,,,,,,,
SB23,C00164939,SB23.28992,,,CCM,MARY MILLER FOR CONGRESS,,,,,,23326 E COUNTY ROAD 1960 N,,OAKLAND,IL,61943,G2023,,2023-03-02,1000.00,,,,C00723916,MARY MILLER FOR CONGRESS,H0IL15129,MILLER,MARY,,,,H,IL,15,,,,,,,,
SB23,C00164939,SB23.29222,,,CCM,MATSUI FOR CONGRESS,,,,,,PO BOX 1738,,SACRAMENTO,CA,95812,G2023,,2023-06-12,1000.00,,,,C00409219,MATSUI FOR CONGRESS,H6CA05195,MATSUI,DORIS,,,,H,CA,06,,,,,,,,
SB23,C00164939,SB23.29125,,,CCM,MCCARTHY VICTORY FUND,,,,,,PO BOX 30844,,BETHESDA,MD,20824,G2023,,2023-05-09,10000.00,,,,C00541011,MCCARTHY VICTORY FUND,H6CA22125,MCCARTHY,KEVIN,,,,H,CA,23,,,,,,,,
SB23,C00164939,SB23.29085,,,CCM,MCCOLLUM FOR CONGRESS,,,,,,P.O. BOX 14131,,ST. PAUL,MN,55114,G2023,,2023-04-27,1000.00,,,,C00354688,MCCOLLUM FOR CONGRESS,H0MN04049,MCCOLLUM,BETTY,,,,H,MN,04,,,,,,,,
SB23,C00164939,SB23.29043,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,G2023,,2023-03-13,1000.00,,,,C00546499,MIKE BOST FOR CONGRESS COMMITTEE,H4IL12060,BOST,MICHAEL J,,,,H,IL,12,,,,,,,,
SB23,C00164939,SB23.28962,,,CCM,MIKE FLOOD FOR CONGRESS,,,,,,PO BOX 81041,,LINCOLN,NE,68501,G2023,,2023-02-27,1000.00,,,,C00801241,MIKE FLOOD FOR CONGRESS,H2NE01118,FLOOD,MIKE,,,,H,NE,01,,,,,,,,
SB23,C00164939,SB23.29219,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,"555 CAPITOL MALL, SUITE 400",,SACRAMENTO,CA,95814,P2023,,2023-06-12,1000.00,,,,C00634253,MIKE LEVIN FOR CONGRESS,H8CA49058,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB23,C00164939,SB23.29235,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5429 MADISON AVENUE,,SACRAMENTO,CA,95841,G2023,,2023-06-12,1000.00,,,,C00326363,MIKE THOMPSON FOR CONGRESS,H8CA01109,THOMPSON,MIKE MR.,,Rep.,,H,CA,01,,,,,,,,
SB23,C00164939,SB23.29016,,,CCM,MRVAN FOR CONGRESS,,,,,,PO BOX 55,,CROWN POINT,IN,46308,G2023,,2023-03-02,1000.00,,,,C00727529,MRVAN FOR CONGRESS,H0IN01150,MRVAN,FRANK J.,,,,H,IN,01,,,,,,,,
SB23,C00164939,SB23.28991,,,CCM,MULLIN FOR AMERICA,,,,,,PO BOX 3681,,MUSKOGEE,OK,74402,P2023,,2023-03-02,2500.00,,,,C00498345,MULLIN FOR AMERICA,H2OK02083,MULLIN,MARKWAYNE MR.,,,,H,OK,02,,,,,,,,
SB23,C00164939,SB23.29228,,,CCM,NANCY PELOSI FOR CONGRESS,,,,,,"700 13TH STREET, NW",SUITE 600,WASHINGTON,DC,20005,G2023,,2023-06-12,1000.00,,,,C00213512,NANCY PELOSI FOR CONGRESS,H8CA05035,PELOSI,NANCY,,,,H,CA,08,,,,,,,,
SB23,C00164939,SB23.29226,,,CCM,NAPOLITANO FOR CONGRESS,,,,,,"555 CAPITOL MALL, SUITE 1425",,SACRAMENTO,CA,95814,G2023,,2023-06-12,1000.00,,,,C00334706,NAPOLITANO FOR CONGRESS,H8CA34068,NAPOLITANO,GRACE,,,,H,CA,38,,,,,,,,
SB23,C00164939,SB23.29161,,,CCM,NICOLE FOR NEW YORK,,,,,,PO BOX 60487,,STATEN ISLAND,NY,10306,G2023,,2023-06-05,1000.00,,,,C00694778,NICOLE FOR NEW YORK,H0NY11078,MALLIOTAKIS,NICOLE,,,,H,NY,11,,,,,,,,
SB23,C00164939,SB23.29237,,,CCM,NORMA TORRES FOR CONGRESS,,,,,,728 W EDNA PLACE,,COVINA,CA,91722,G2023,,2023-06-12,1000.00,,,,C00557652,NORMA TORRES FOR CONGRESS,H4CA35031,TORRES,NORMA,,,,H,CA,35,,,,,,,,
SB23,C00164939,SB23.29126,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO BOX 2113,,KINGSTON,NY,12402,G2023,,2023-05-09,1000.00,,,,C00815290,PAT RYAN FOR CONGRESS,H8NY19223,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00164939,SB23.29189,,,CCM,PETE AGUILAR FOR CONGRESS,,,,,,PO BOX 10954,,SAN BERNARDINO,CA,92423,G2023,,2023-06-12,1000.00,,,,C00510461,PETE AGUILAR FOR CONGRESS,H2CA31125,AGUILAR,PETE,,,,H,CA,31,,,,,,,,
SB23,C00164939,SB23.28988,,,CCM,RALPH NORMAN FOR CONGRESS,,,,,,PO BOX 36973,,ROCK HILL,SC,29732,G2023,,2023-03-02,1000.00,,,,C00633610,RALPH NORMAN FOR CONGRESS,H6SC05111,NORMAN,RALPH W MR. JR,,,,H,SC,05,,,,,,,,
SB23,C00164939,SB23.29168,,,CCM,RE-ELECT MCGOVERN COMMITTEE,,,,,,PO BOX 60405,,WORCESTER,MA,01606,G2023,,2023-06-12,1000.00,,,,C00285171,RE-ELECT MCGOVERN COMMITTEE,H4MA03022,MCGOVERN,JAMES P,,Rep.,,H,MA,03,,,,,,,,
SB23,C00164939,SB23.29182,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,G2023,,2023-06-12,1000.00,,,,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,H8MA02041,NEAL,RICHARD E,,,,H,MA,02,,,,,,,,
SB23,C00164939,SB23.29205,,,CCM,ROBERT GARCIA FOR CONGRESS,,,,,,65 PINE AVE,#348,LONG BEACH,CA,90802,G2023,,2023-05-25,1000.00,,,,C00797795,ROBERT GARCIA FOR CONGRESS,H2CA47188,GARCIA,ROBERT,,,,H,CA,42,,,,,,,,
SB23,C00164939,SB23.28961,,,CCM,RUSS FULCHER FOR IDAHO,,,,,,PO BOX 1375,,MERIDIAN,ID,83680,G2023,,2023-02-27,1000.00,,,,C00648295,RUSS FULCHER FOR IDAHO,H8ID01124,FULCHER,RUSS,,,,H,ID,01,,,,,,,,
SB23,C00164939,SB23.29194,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,PO BOX 1290,,SANTA BARBARA,CA,93102,G2023,,2023-06-12,1000.00,,,,C00576041,SALUD CARBAJAL FOR CONGRESS,H6CA24303,CARBAJAL,SALUD O.,,,,H,CA,24,,,,,,,,
SB23,C00164939,SB23.29213,,,CCM,SARA JACOBS FOR CONGRESS,,,,,,PO BOX 120085,,SAN DIEGO,CA,92112,G2023,,2023-06-12,1000.00,,,,C00719559,SARA JACOBS FOR CONGRESS,H8CA49074,JACOBS,SARA,,,,H,CA,51,,,,,,,,
SB23,C00164939,SB23.28995,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,P.O. BOX 6233,,GRAND RAPIDS,MI,49510,G2023,,2023-03-02,1000.00,,,,C00711317,SCHOLTEN FOR CONGRESS,H0MI03316,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00164939,SB23.28973,,,CCM,SCOTT FITZGERALD FOR CONGRESS,,,,,,PO BOX 5048,,ELM GROVE,WI,53122,G2023,,2023-02-27,1000.00,,,,C00720011,SCOTT FITZGERALD FOR CONGRESS,H0WI05113,FITZGERALD,SCOTT,,,,H,WI,05,,,,,,,,
SB23,C00164939,SB23.29243,,,CCM,SCOTT FRANKLIN FOR CONGRESS,,,,,,P.O. BOX 2811,,LAKELAND,FL,33806,G2023,,2023-06-12,1000.00,,,,C00742247,SCOTT FRANKLIN FOR CONGRESS,H0FL15104,FRANKLIN,SCOTT MR.,,,,H,FL,15,,,,,,,,
SB23,C00164939,SB23.29094,,,CCM,"SHEILA CHERFILUS MCCORMICK FOR CONGRESS, INC",,,,,,4577 NORTH NOB HILL RD,SUITE 203,SUNRISE,FL,33351,G2023,,2023-04-27,1000.00,,,,C00677492,"SHEILA CHERFILUS MCCORMICK FOR CONGRESS, INC",H8FL20032,CHERFILUS-MCCORMICK,SHEILA,,,,H,FL,20,,,,,,,,
SB23,C00164939,SB23.29233,,,CCM,SHERMAN FOR CONGRESS,,,,,,"777 S. FIGUEROA ST., STE. 4050",,LOS ANGELES,CA,90017,G2023,,2023-06-12,1000.00,,,,C00308742,SHERMAN FOR CONGRESS,H6CA24113,SHERMAN,BRAD MR,,Rep.,,H,CA,27,,,,,,,,
SB23,C00164939,SB23.29052,,,CCM,SHONTEL BROWN FOR CONGRESS,,,,,,PO BOX 221232,,BEACHWOOD,OH,44122,G2023,,2023-04-06,1000.00,,,,C00764381,SHONTEL BROWN FOR CONGRESS,,BROWN,SHONTEL,,,,H,OH,11,,,,,,,,
SB23,C00164939,SB23.29084,,,CCM,SPANBERGER FOR CONGRESS,,,,,,PO BOX 3121,,GLEN ALLEN,VA,23058,G2023,,2023-04-25,1000.00,,,,C00649913,SPANBERGER FOR CONGRESS,H8VA07094,SPANBERGER,ABIGAIL,,,,H,VA,07,,,,,,,,
SB23,C00164939,SB23.29231,,,CCM,STAND WITH SANCHEZ,,,,,,PO BOX 4006,,WHITTIER,CA,90607,G2023,,2023-06-12,1000.00,,,,C00384057,STAND WITH SANCHEZ,H2CA39078,SANCHEZ,LINDA,,,,H,CA,39,,,,,,,,
SB23,C00164939,SB23.29015,,,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,1818 MILTON AVENUE #1448,,JANESVILLE,WI,53545,G2023,,2023-03-02,1000.00,,,,C00677286,"STEIL FOR WISCONSIN, INC.",H8WI01156,STEIL,BRYAN GEORGE,,,,H,WI,01,,,,,,,,
SB23,C00164939,SB23.29196,,,CCM,STEPHEN LYNCH FOR CONGRESS,,,,,,169 W 8TH ST,,SOUTH BOSTON,MA,02127,G2023,,2023-02-27,1000.00,,,,C00366948,STEPHEN LYNCH FOR CONGRESS,H2MA09072,LYNCH,STEPHEN,,,,H,MA,08,,,,,,,,
SB23,C00164939,SB23.28974,,,CCM,STRICKLAND FOR WASHINGTON,,,,,,1625 E 72ND ST,STE 700-139,TACOMA,WA,98404,G2023,,2023-02-27,1000.00,,,,C00732826,STRICKLAND FOR WASHINGTON,H0WA10034,STRICKLAND,MARILYN,,,,H,WA,10,,,,,,,,
SB23,C00164939,SB23.29216,,,CCM,SYDNEY KAMLAGER-DOVE FOR CONGRESS,,,,,,777 S. FIGUEROA STREET,SUITE 4050,LOS ANGELES,CA,90017,G2023,,2023-06-12,1000.00,,,,C00795823,SYDNEY KAMLAGER-DOVE FOR CONGRESS,H2CA37304,KAMLAGER,SYDNEY,,,,H,CA,37,,,,,,,,
SB23,C00164939,SB23.29041,,,CCM,TEAM BOEBERT JOINT FUNDRAISING COMMITTEE,,,,,,PO BOX 752,,RIFLE,CO,81652,G2023,,2023-03-02,1000.00,,,,C00764803,TEAM BOEBERT JOINT FUNDRAISING COMMITTEE,H0CO03165,BOEBERT,LAUREN,,,,H,CO,03,,,,,,,,
SB23,C00164939,SB23.29045,,,CCM,TEAM MARSHALL II,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,G2023,,2023-03-31,1500.00,,,,C00755074,TEAM MARSHALL II,H6KS01179,MARSHALL,ROGER W,,,,H,KS,01,,,,,,,,
SB23,C00164939,SB23.29078,,,CCM,TEAM RONNY,,,,,,PO BOX 51522,,AMARILLO,TX,79159,G2023,,2023-04-25,1000.00,,,,C00754044,TEAM RONNY,H0TX13228,JACKSON,RONNY LYNN,,,,H,TX,13,,,,,,,,
SB23,C00164939,SB23.29220,,,CCM,TED LIEU FOR CONGRESS,,,,,,16633 VENTURA BLVD # 1008,,ENCINO,CA,91436,G2023,,2023-06-12,1000.00,,,,C00556506,TED LIEU FOR CONGRESS,H4CA33119,LIEU,TED,,,,H,CA,33,,,,,,,,
SB23,C00164939,SB23.29080,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 WASHINGTON STREET,SUITE 200,LAREDO,TX,78040,G2023,,2023-04-25,1000.00,,,,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,H2TX23082,CUELLAR,HENRY R,,,,H,TX,28,,,,,,,,
SB23,C00164939,SB23.29181,,,CCM,THE BILL KEATING COMMITTEE,,,,,,P.O. BOX 3065,,BUZZARDS BAY,MA,02532,G2023,,2023-06-12,1000.00,,,,C00479063,THE BILL KEATING COMMITTEE,H0MA10082,KEATING,WILLIAM RICHARD,,,,H,MA,10,,,,,,,,
SB23,C00164939,SB23.29193,,,CCM,TONY CARDENAS FOR CONGRESS,,,,,,249 E. OCEAN BLVD. SUITE 685,,LONG BEACH,CA,90802,G2023,,2023-06-12,1000.00,,,,C00498873,TONY CARDENAS FOR CONGRESS,H2CA28113,CARDENAS,TONY,,,,H,CA,29,,,,,,,,
SB23,C00164939,SB23.28985,,,CCM,"TUBERVILLE FOR SENATE, INC.",,,,,,PO BOX 590012,,BIRMINGHAM,AL,35259,G2023,,2023-02-27,1000.00,,,,C00701672,"TUBERVILLE FOR SENATE, INC.",S0AL00230,TUBERVILLE,THOMAS H,,,,S,AL,00,,,,,,,,
SB23,C00164939,SB23.28895,,,COM,UNITED STATES BEET SUGAR ASSOCIATION POLITICAL ACTION COMMITTEE,,,,,,1156 15TH STREET NW SUITE 1019,,WASHINGTON,DC,20005,G2023,,2023-01-25,5000.00,,,,C00063586,,,,,,,,,,,,,,,,,,
SB23,C00164939,SB23.29106,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO BOX 657,,SPRINGFIELD,OR,97477,G2023,,2023-02-27,1000.00,,,,C00796144,VAL HOYLE FOR CONGRESS,H2OR04095,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
SB23,C00164939,SB23.28998,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 565,,PRAIRIE DU CHIEN,WI,53821,G2023,,2023-03-02,1000.00,,,,C00742007,VAN ORDEN FOR CONGRESS,H0WI03175,VAN ORDEN,DERRICK F. MR.,,,,H,WI,03,,,,,,,,
SB23,C00164939,SB23.29238,,,CCM,VARGAS FOR CONGRESS,,,,,,330 ENCINITAS BLVD,,ENCINITAS,CA,92024,G2023,,2023-06-12,1000.00,,,,C00497321,VARGAS FOR CONGRESS,H2CA50026,VARGAS,JUAN C.,,,,H,CA,51,,,,,,,,
SB23,C00164939,SB23.29077,,,CCM,VICENTE GONZALEZ FOR CONGRESS,,,,,,121 NORTH 10TH ST,,MCALLEN,TX,78501,G2023,,2023-04-25,1000.00,,,,C00592659,VICENTE GONZALEZ FOR CONGRESS,H6TX15162,GONZALEZ,VICENTE,,,,H,TX,15,,,,,,,,
SB23,C00164939,SB23.29056,,,CCM,WILEY NICKEL FOR CONGRESS,,,,,,514 DANIELS ST,#286,RALEIGH,NC,27605,G2023,,2023-04-06,1000.00,,,,C00763045,WILEY NICKEL FOR CONGRESS,H2NC14019,NICKEL,WILEY,,,,H,NC,13,,,,,,,,
SB23,C00164939,SB23.29087,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,59937,G2023,,2023-04-27,1000.00,,,,C00778159,ZINKE FOR CONGRESS,H4MT01041,ZINKE,RYAN K,,,,H,MT,01,,,,,,,,
