form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00764829,SB21B.I5957,,,ORG,CROSBY OTTENHOFF GROUP,,,,,,611 PENNSYLVANIA AVE SE,STE 267,WASHINGTON,DC,20003,,,2024-08-30,3601.33,,COMPLIANCE CONSULTING / DELIVERY SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5964,,,ORG,MUSTARD SEED INTERACTIVE,,,,,,435 E MAIN ST,STE 250,GREENWOOD,IN,46143,,,2024-09-03,0.30,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5969,,,ORG,RIGHT COUNTRY LISTS,,,,,,10 FAIRWAY DR.,,DEERFIELD BEACH,FL,33441,,,2024-09-03,5.20,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5983,,,ORG,THE PROSPER GROUP,,,,,,P.O. BOX 488,,GREENWOOD,IN,46162,,,2024-09-03,67.39,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5997,,,ORG,WIN RED TECHNICIAL SERVICES,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-09-03,26.91,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5984,,,ORG,THE PROSPER GROUP,,,,,,P.O. BOX 488,,GREENWOOD,IN,46162,,,2024-09-09,49.66,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5998,,,ORG,WIN RED TECHNICIAL SERVICES,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-09-09,19.60,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5972,,,ORG,TAG LLC,,,,,,P.O. BOX 1243,,ALEXANDRIA,VA,22313,,,2024-09-11,5000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5985,,,ORG,THE PROSPER GROUP,,,,,,P.O. BOX 488,,GREENWOOD,IN,46162,,,2024-09-16,5.30,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5999,,,ORG,WIN RED TECHNICIAL SERVICES,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-09-16,4.06,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5952,,,ORG,CHAIN BRIDGE BANK,,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-09-19,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5958,,,ORG,CROSBY OTTENHOFF GROUP,,,,,,611 PENNSYLVANIA AVE SE,STE 267,WASHINGTON,DC,20003,,,2024-09-19,1919.16,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5986,,,ORG,THE PROSPER GROUP,,,,,,P.O. BOX 488,,GREENWOOD,IN,46162,,,2024-09-19,5579.55,,FUNDRAISING CONSULTING / ONLINE ADVERTISING / EMAIL SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5965,,,ORG,MUSTARD SEED INTERACTIVE,,,,,,435 E MAIN ST,STE 250,GREENWOOD,IN,46143,,,2024-09-23,1.05,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5970,,,ORG,RIGHT COUNTRY LISTS,,,,,,10 FAIRWAY DR.,,DEERFIELD BEACH,FL,33441,,,2024-09-23,17.90,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5987,,,ORG,THE PROSPER GROUP,,,,,,P.O. BOX 488,,GREENWOOD,IN,46162,,,2024-09-23,24.78,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I6000,,,ORG,WIN RED TECHNICIAL SERVICES,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-09-23,404.61,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I6011,,,ORG,CARD SERVICES,,,,,,PO BOX 84032,,COLUMBUS,GA,31908,,,2024-09-30,9884.08,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I6122,SB21B.I6011,,ORG,ALLEGRO RESTAURANT,,,,,,3131 LAS VEGAS BLVD,,LAS VEGAS,NV,89109,,,2024-09-30,1158.97,,FOOD / BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6127,SB21B.I6011,,ORG,AMERICAN AIR,,,,,,CORPORATE HQ,SUITE 5-210,FORT WORTH,TX,76155,,,2024-09-30,559.98,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6134,SB21B.I6011,,ORG,CAFE THIRTY-A,,,,,,3899 E COUNTY HWY 30A,,SANTA ROSA BEACH,FL,32459,,,2024-09-30,435.61,,FOOD / BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6129,SB21B.I6011,,ORG,DELTA AIRLINES,,,,,,CORPORATE HQ,1030 DELTA BLVD,ATLANTA,GA,30320,,,2024-09-30,2084.45,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6119,SB21B.I6011,,ORG,HERTZ RENTAL CARS,,,,,,225 BRAE BLVD,,PARK RIDGE,NJ,07656,,,2024-09-30,1106.01,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I606521495,SB21B.I6011,,ORG,MARRIOTT,,,,,,CORPORATE HQ,10400 FERNWOOD RD,BETHESDA,MD,20817,,,2024-09-30,-1547.96,,CREDIT - TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6118,SB21B.I6011,,ORG,NATIONAL CAR RENTAL,,,,,,CORPORATE HQ - 10124 NATURAL BRIDG,,ST. LOUIS,MO,63134,,,2024-09-30,287.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6132,SB21B.I6011,,ORG,OLD FLORIDA FISH HOUSE,,,,,,33 HERONS WATCH WAY,,SANTA ROSA BEACH,FL,32459,,,2024-09-30,416.64,,FOOD / BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6130,SB21B.I6011,,ORG,SOUTHWEST AIRLINES,,,,,,CORPORATE HQ,2702 LOVE FIELD DR.,DALLAS,TX,75235,,,2024-09-30,779.98,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6117,SB21B.I6011,,ORG,TAILGATE GUYS SERVICES,,,,,,2111 MARVYN PKWY,,OPELIKA,AL,36804,,,2024-09-30,2018.95,,FOOD / BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6128,SB21B.I6011,,ORG,UNITED,,,,,,233 SOUTH WACKER DRIVE,,CHICAGO,IL,60606,,,2024-09-30,459.47,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I6120,SB21B.I6011,,ORG,WYNN LAS VEGAS HOTEL,,,,,,3131 LAS VEGAS BLVD,,LAS VEGAS,NV,89109,,,2024-09-30,1682.57,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00764829,SB21B.I5966,,,ORG,MUSTARD SEED INTERACTIVE,,,,,,435 E MAIN ST,STE 250,GREENWOOD,IN,46143,,,2024-09-30,0.10,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5971,,,ORG,RIGHT COUNTRY LISTS,,,,,,10 FAIRWAY DR.,,DEERFIELD BEACH,FL,33441,,,2024-09-30,1.76,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I5988,,,ORG,THE PROSPER GROUP,,,,,,P.O. BOX 488,,GREENWOOD,IN,46162,,,2024-09-30,87.00,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00764829,SB21B.I6001,,,ORG,WIN RED TECHNICIAL SERVICES,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-09-30,288.12,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
