form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00735183,SB29.7064,,,ORG,"Roger That Compliance, LLC",,,,,,PO Box 21662,,Washington,DC,20009,,,2024-08-13,927.50,,Compliance and Accounting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7058,,,ORG,Salesberry Group,,,,,,"5515 S Hyde Park Blvd., #1N",,Chicago,IL,60637,,,2024-08-06,65.40,,Accounting (Non-Contribution Account),,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.7073,,,ORG,"Sandler Reiff Lamb Rosenstein & Birkenstock, P.C.",,,,,,1620 Eye Street NW,Suite 900,Washington,DC,20006,,,2024-09-12,1890.00,,Legal Fees (Non-Contribution Account),,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6997,,,COM,Sandoval for Arizona,,,,,,PO Box 5021,,Goodyear,AZ,85338,,,2024-07-18,3500.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6909,,,COM,Seaman 4 AZ,,,,,,5009 N. Overfield Rd.,,Casa Grande,AZ,85194,,,2024-07-08,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6871,,,COM,Shadia Martini For State Representative,,,,,,1717 Heron Ridge Dr,,Bloomfield Hills,MI,48302,,,2024-08-01,6000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6848,,,COM,Sharon For Senate,,,,,,101 N Colorado St,Unit 653,Chandler,AZ,85244,,,2024-07-19,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6864,,,COM,Simacek for AZ,,,,,,148 N 48th St.,,Phoenix,AZ,85034,,,2024-07-19,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6911,,,COM,Stacey Seaman for State Senator,,,,,,5009 N Overfield Rd,,Casa Grande,AZ,85194,,,2024-07-18,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6907,,,COM,Steele For PA,,,,,,476 Old Mill Rd,,Pittsburgh,PA,15238,,,2024-08-01,5000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6950,,,COM,"Tangie for Georgia, LLC",,,,,,871 Lee Road,Suite A,Macon,GA,31204,,,2024-08-12,3300.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6946,,,COM,Trenton Lee for Grand Traverse County Commissioner,,,,,,821 Indian Trail Blvd,,Traverse City,MI,49686,,,2024-08-16,3000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6917,,,COM,Wesley Harris for NC,,,,,,514 Daniels St #286,,Raleigh,NC,27605,,,2024-08-16,6400.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00735183,SB29.6992,,,COM,Yee for WI,,,,,,PO Box 376,,Schofield,WI,54476,,,2024-08-12,1000.00,,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
