form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00768200,SB21B-1564-50000,SB21B-1564,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-09-05,11.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1564-60000,SB21B-1564,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-09-05,2.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1564-70000,SB21B-1564,SB21B,ORG,Exxon,,,,,,450 Larkfield Rd.,,East Northport,NY,11731,,,2024-09-05,30.01,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1564-80000,SB21B-1564,SB21B,ORG,St. Regis Hotel,,,,,,1919 Briar Oaks Ln.,,Houston,TX,77027,,,2024-09-05,1886.81,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1564-90000,SB21B-1564,SB21B,ORG,Uber,,,,,,"1455 Market St., Ste. 400",,San Francisco,CA,94103,,,2024-09-05,134.79,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1564-100000,SB21B-1564,SB21B,ORG,Uber,,,,,,"1455 Market St., Ste. 400",,San Francisco,CA,94103,,,2024-09-05,20.21,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1564-110000,SB21B-1564,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-09-05,11.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1564-120000,SB21B-1564,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-09-05,2.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1588,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-09-08,3209.66,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1611,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-09-15,2781.99,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1627,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-09-22,2917.01,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1635,,,ORG,"Corcoran Caterers, Inc. ",,,,,,2401 Montgomery St.,,Silver Spring,MD,20910,,,2024-09-24,6988.48,0.00,Generic Cmte. Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1667,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-09-29,7003.35,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1670,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-09-30,829.50,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1640,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-09-30,246.85,0.00,Generic Cmte. Events/Meetings,,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00768200,SB21B-1640-10000,SB21B-1640,SB21B,ORG,Goldbelly,,,,,,"27 Union Sq. W, Unit 500",,New York,NY,10003,,,2024-09-30,85.95,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1640-20000,SB21B-1640,SB21B,ORG,Goldbelly,,,,,,"27 Union Sq. W, Unit 500",,New York,NY,10003,,,2024-09-30,74.95,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1640-30000,SB21B-1640,SB21B,ORG,Goldbelly,,,,,,"27 Union Sq. W, Unit 500",,New York,NY,10003,,,2024-09-30,85.95,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1641,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-09-30,7.90,0.00,Generic Cmte. Printing,,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00768200,SB21B-1641-10000,SB21B-1641,SB21B,ORG,UPS,,,,,,1717 N Akard St.,,Dallas,TX,75201,,,2024-09-30,7.90,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-09-30,865.29,0.00,Travel ,002,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00768200,SB21B-1642-10000,SB21B-1642,SB21B,ORG,AA Wifi,,,,,,1 Skyview Dr.,,Fort Worth,TX,76155,,,2024-09-30,19.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-20000,SB21B-1642,SB21B,ORG,AA Wifi,,,,,,1 Skyview Dr.,,Fort Worth,TX,76155,,,2024-09-30,21.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-30000,SB21B-1642,SB21B,ORG,American Airlines,,,,,,1 Skyview Dr.,,Fort Worth,TX,76155,,,2024-09-30,75.01,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-40000,SB21B-1642,SB21B,ORG,Egencia,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-09-30,179.17,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-50000,SB21B-1642,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-09-30,2.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-60000,SB21B-1642,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-09-30,11.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-70000,SB21B-1642,SB21B,ORG,Fairmont Hotels,,,,,,1717 N Akard St.,,Dallas,TX,75201,,,2024-09-30,35.32,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-80000,SB21B-1642,SB21B,ORG,Fairmont Hotels,,,,,,1717 N Akard St.,,Dallas,TX,75201,,,2024-09-30,283.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-90000,SB21B-1642,SB21B,ORG,Fairmont Hotels,,,,,,1717 N Akard St.,,Dallas,TX,75201,,,2024-09-30,15.16,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-100000,SB21B-1642,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-09-30,40.55,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-110000,SB21B-1642,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-09-30,21.74,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-120000,SB21B-1642,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-09-30,6.08,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-130000,SB21B-1642,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-09-30,50.94,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-140000,SB21B-1642,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-09-30,19.06,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-150000,SB21B-1642,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-09-30,21.78,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-160000,SB21B-1642,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-09-30,58.22,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-170000,SB21B-1642,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-09-30,3.26,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1642-180000,SB21B-1642,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-09-30,3.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
