form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00874404,SE.4210,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-05,78.81,,18803.17,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4211,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-06,119.94,,20602.69,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4212,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-06,119.84,,20722.53,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4213,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-06,58.37,,20780.90,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4214,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-07,69.72,,23850.62,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4215,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-10,57.11,,25032.72,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4216,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-11,100.00,,25432.72,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4217,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-12,119.83,,26152.55,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4218,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-12,200.00,,26352.55,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4219,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-14,134.98,,27087.53,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4220,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-14,175.00,,27262.53,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4221,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-19,100.00,,28112.53,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4222,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-24,75.00,,28787.53,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
SE,C00874404,SE.4223,,,ORG,Andale Communication,,,,,,PO BOX 155,,Chandler,AZ,85244,G2024,,2024-09-24,120.00,,28907.53,Digital Ad Buy,,C00874404,S,P00009423,HARRIS,KAMALA,,,,P,00,,Fairrington,Brian,,,,2024-10-24,X
