form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00678839,500199856,,,IND,,Overly,Younghi,,,,1600 Ala Moana Blvd,Apt 1206,Honolulu,HI,968151403,,,2024-11-12,21.86,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199412,,,ORG,Panera Bread,,,,,,1022 Baltimore Pike,,Springfield,PA,190642836,,,2024-11-01,706.55,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199407,,,ORG,Panera Bread,,,,,,1022 Baltimore Pike,,Springfield,PA,190642836,,,2024-11-15,434.90,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199410,,,ORG,Par Chop't Bryn Mawr,,,,,,915 W Lancaster Ave,,Bryn Mawr,PA,190103047,,,2024-11-01,641.79,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199406,,,ORG,Paris baguette,,,,,,3816 Chestnut St,,Philadelphia,PA,191043107,,,2024-11-01,421.15,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199401,,,ORG,Philadelphia Business Services,,,,,,442 Brown St,,Philadelphia,PA,191232106,,,2024-11-01,304.56,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199880,,,ORG,"PoliOps, LLC",,,,,,2912 Susan Sheppard Ct,,Glen Allen,VA,230602035,,,2024-10-22,1500.00,0.00,Non-Contribution Account - Software,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199881,,,ORG,"PoliOps, LLC",,,,,,2912 Susan Sheppard Ct,,Glen Allen,VA,230602035,,,2024-11-18,1500.00,0.00,Non-Contribution Account - Software,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500200120,,,ORG,Press 195,,,,,,1048 Old Country Rd,,Plainview,NY,118034917,,,2024-11-04,223.58,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500200121,,,ORG,Print Monkey,,,,,,2222 Sweetwater Industrial Blvd,,Lithia Springs,GA,301222880,,,2024-11-04,393.75,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500199873,,,ORG,Printing Specialist,,,,,,9015 Junction Dr,Ste 5,Annapolis Junction,MD,207011142,,,2024-10-22,6940.16,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500200122,,,ORG,Procrastibaking,,,,,,737 Myrtle Ave,,West Islip,NY,117953719,,,2024-10-22,400.00,0.00,Non-Contribution Account - Event Entertainment,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500200123,,,ORG,Procrastibaking,,,,,,737 Myrtle Ave,,West Islip,NY,117953719,,,2024-11-04,187.50,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500199768,,,IND,,Rainey,Catherine,,,,200 Massachusetts Ave NW,,Washington,DC,200011429,,,2024-10-29,149.07,0.00,Non-Contribution Account - Event Venue,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199403,,,ORG,Red Robin,,,,,,7575 W Edgerton Ave,,Greenfield,WI,532204315,,,2024-11-15,362.51,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199847,,,IND,,Rutherford,Sue,,,,2114 35th Ave,,Longview,WA,986324220,,,2024-10-29,25.00,0.00,Non-Contribution Account - Event Venue,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199780,,,IND,,Rychlewski,Gail,,,,42 Oldox Rd,,Delmar,NY,120542931,,,2024-11-12,66.78,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199781,,,IND,,Rychlewski,Gail,,,,42 Oldox Rd,,Delmar,NY,120542931,,,2024-11-18,200.00,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199814,,,IND,,Savoca,Maggie,,,,106 Woodruff Pl,,Fanwood,NJ,070231138,,,2024-10-22,400.00,0.00,Non-Contribution Account - Catering,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500200126,,,ORG,Screen Tech Graphics,,,,,,5794 Cousins St,,Austell,GA,301683518,,,2024-10-29,400.00,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500200127,,,ORG,Serra Doce,,,,,,21 Union Pl,,Summit,NJ,079013669,,,2024-10-22,373.19,0.00,Non-Contribution Account - Catering,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500199396,,,ORG,Shippo.com,,,,,,2261 Market St,Ste 5603,San Francisco,CA,941141612,,,2024-11-15,207.09,0.00,Non-Contribution Account - Shipping,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199786,,,IND,,Singsen,Hope,,,,315 W 102nd St,,New York,NY,100258418,,,2024-10-22,535.15,0.00,Non-Contribution Account - Travel,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199787,,,IND,,Singsen,Hope,,,,315 W 102nd St,,New York,NY,100258418,,,2024-11-12,490.96,0.00,Non-Contribution Account - Travel & Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199399,,,ORG,Specialist ID,,,,,,7760 NW 56th St,,Doral,FL,331663522,,,2024-11-01,232.58,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199846,,,IND,,SPEIGHT,SHERYL,,,,23028 SE 41st Pl,,Sammamish,WA,980757235,,,2024-10-29,120.08,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500200128,,,ORG,Stinamree Creations,,,,,,752 Lake St,,Deer River,MN,566362359,,,2024-10-22,384.00,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500199899,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,941034918,,,2024-11-25,126.64,0.00,Non-Contribution Account - Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199420,,,ORG,T-Shirt Co,,,,,,4524 S Saint Peters Pkwy,,Saint Peters,MO,633047342,,,2024-11-01,4440.78,0.00,Non-Contribution Account - Tshirts,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199806,,,IND,,Takayama,Kyoko,,,,1919 6th St,,Livermore,CA,945504444,,,2024-10-22,255.60,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500200133,,,ORG,Target,,,,,,2950 S Chase Ave,,Milwaukee,WI,532076407,,,2024-10-22,342.14,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500200130,,,ORG,Target,,,,,,2950 S Chase Ave,,Milwaukee,WI,532076407,,,2024-10-29,235.36,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500199416,,,ORG,Target,,,,,,2950 S Chase Ave,,Milwaukee,WI,532076407,,,2024-11-01,1376.79,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500200132,,,ORG,Target,,,,,,2950 S Chase Ave,,Milwaukee,WI,532076407,,,2024-11-04,254.37,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500200131,,,ORG,Target,,,,,,2950 S Chase Ave,,Milwaukee,WI,532076407,,,2024-11-12,101.26,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500199413,,,ORG,Target,,,,,,2950 S Chase Ave,,Milwaukee,WI,532076407,,,2024-11-15,785.18,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500200129,,,ORG,Target,,,,,,2950 S Chase Ave,,Milwaukee,WI,532076407,,,2024-11-18,609.42,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500199884,,,ORG,the dtx company,,,,,,45 Grand St,,New York,NY,100131619,,,2024-10-22,3180.00,0.00,Non-Contribution Account - Design,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199885,,,ORG,The Movement Cooperative,,,,,,PO Box 20063,,New York,NY,100010005,,,2024-10-23,5437.50,0.00,Non-Contribution Account - Software,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199886,,,ORG,The Movement Cooperative,,,,,,PO Box 20063,,New York,NY,100010005,,,2024-11-12,9250.00,0.00,Non-Contribution Account - Software,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199960,,,ORG,The Spoken Hub LLC,,,,,,PO Box 615,,Manhasset,NY,110300615,G2024,,2024-11-25,-3520.35,0.00,Telephone Calls (IE pre payment; see Sched E),,C00703975,,,Harris,Kamala,,,,P,,,,,,,,,,
SB29,C00678839,500199770,,,IND,,Tolson,Claudette,,,,200 Massachusetts Ave NW,,Washington,DC,200011429,,,2024-10-29,160.55,0.00,Non-Contribution Account - Event Venue,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500200135,,,ORG,Tops,,,,,,6726 Route 9,,Rhinebeck,NY,125723724,,,2024-11-18,386.35,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500200136,,,ORG,Tribune Showprint Inc,,,,,,4319 W Clara Ln,,Muncie,IN,473045470,,,2024-11-25,208.12,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500199389,,,ORG,Uber Eats,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-11-01,96.78,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199404,,,ORG,Uber Eats,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-11-15,374.44,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199887,,,ORG,"Upland IX, LLC (Dba Mobile Commons)",,,,,,401 Congress Ave,Ste 1850,Austin,TX,787013788,,,2024-10-18,33066.96,0.00,Non-Contribution Account - SMS Messaging,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199810,,,IND,,Vandever,Lisa,,,,254 Oak St,,Rahway,NJ,070653023,,,2024-11-04,123.02,0.00,Non-Contribution Account - Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199844,,,IND,,Vitale,Sarah,,,,200 Massachusetts Ave NW,,Washington,DC,200011429,,,2024-11-12,50.24,0.00,Non-Contribution Account - Event Supplies & Meals,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199845,,,IND,,Vitale,Sarah,,,,200 Massachusetts Ave NW,,Washington,DC,200011429,,,2024-11-25,208.12,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199888,,,ORG,Women & Children First Bookstore,,,,,,5233 N Clark St,,Chicago,IL,606402122,,,2024-10-22,238.00,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500199889,,,ORG,Women & Children First Bookstore,,,,,,5233 N Clark St,,Chicago,IL,606402122,,,2024-10-29,284.50,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,,
SB29,C00678839,500200142,,,ORG,Wristband Express,,,,,,16000 W Rogers Dr,Ste 100,New Berlin,WI,531512257,,,2024-11-18,320.00,0.00,Non-Contribution Account - Event Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500200143,,,ORG,Zeno's LLC,,,,,,1354 Parsons Ave,,Columbus,OH,432063643,,,2024-10-29,400.00,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500200145,,,ORG,Zippity Prints,,,,,,1060 W Bagley Rd,Ste 102,Berea,OH,440172938,,,2024-10-29,880.49,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,X,*
SB29,C00678839,500200144,,,ORG,Zippity Prints,,,,,,1060 W Bagley Rd,Ste 102,Berea,OH,440172938,,,2024-11-18,73.72,0.00,Non-Contribution Account - Printing,,,,,,,,,,,,,,,,,,,X,*
