form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00578609,500494113,500494084,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-02-23,2670.61,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497584,,,IND,,Kauffman,Kimberly,A.,,,615 G St SE,,Washington,DC,200032723,,,2024-03-14,1901.77,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497613,500497584,SB21B,ORG,American Airlines,,,,,,PO Box 619612,,Dallas,TX,752619612,,,2024-03-14,216.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497615,500497584,SB21B,ORG,American Airlines,,,,,,PO Box 619612,,Dallas,TX,752619612,,,2024-03-14,368.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497614,500497584,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-03-14,672.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497616,500497584,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-03-14,644.97,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,32308656I,32308656,SA11AI,IND,,Klutinoty Edwards,Maria,,,,200 Market Ave N,Ste 300,Canton,OH,447021436,,,2024-03-04,393.99,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* In-Kind Received
SB21B,C00578609,500491438,,,IND,,Kramer,Josh,,,,78 Whittier St NW,,Wellesley,MA,024812164,,,2024-02-02,767.20,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491483,500491438,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-02-02,767.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494085,,,IND,,Kramer,Josh,,,,78 Whittier St NW,,Wellesley,MA,024812164,,,2024-03-01,475.30,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494117,500494085,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-03-01,41.59,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494118,500494085,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-03-01,58.99,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494119,500494085,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-03-01,51.99,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494120,500494085,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-03-01,79.51,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494116,500494085,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-03-01,10.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497585,,,IND,,Kramer,Josh,,,,78 Whittier St NW,,Wellesley,MA,024812164,,,2024-03-27,808.83,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497609,500497585,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-03-27,70.06,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497610,500497585,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-03-27,75.94,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497611,500497585,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-03-27,31.32,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497612,500497585,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-03-27,93.79,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497608,500497585,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-03-27,501.70,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491417,,,ORG,Left Coast Strategies Inc,,,,,,25953 Stafford Canyon Rd,Unit B,Stevenson Ranch,CA,913811530,,,2024-01-09,6000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494093,,,ORG,Left Coast Strategies Inc,,,,,,25953 Stafford Canyon Rd,Unit B,Stevenson Ranch,CA,913811530,,,2024-02-23,6000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494109,,,ORG,Left Coast Strategies Inc,,,,,,25953 Stafford Canyon Rd,Unit B,Stevenson Ranch,CA,913811530,,,2024-03-11,6000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491420,,,ORG,LEMS Group,,,,,,5000 Euclid Ave,Ste 303,Cleveland,OH,441033754,,,2024-01-12,408.00,0.00,Security Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494086,,,ORG,LEMS Group,,,,,,5000 Euclid Ave,Ste 303,Cleveland,OH,441033754,,,2024-02-14,3575.00,0.00,Security Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,32308652I,32308652,SA11AI,IND,,Mannos,James,,,,200 Market Ave N,Ste 300,Canton,OH,447021436,,,2024-03-04,393.99,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* In-Kind Received
SB21B,C00578609,500491414,,,ORG,MIB Shield,,,,,,8520 Michigan Ave,Unit 4385,Whittier,CA,906051400,,,2024-01-02,3385.00,0.00,Security Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491415,,,ORG,"NGP VAN, Inc.",,,,,,655 15Th St NW,Ste 650,Washington,DC,200055701,,,2024-01-05,318.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494104,,,ORG,"NGP VAN, Inc.",,,,,,655 15Th St NW,Ste 650,Washington,DC,200055701,,,2024-03-06,318.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491443,,,IND,,Padilla,Kimberly,,,,3867 Medina Rd,Ste 289,Akron,OH,443334525,,,2024-01-02,656.78,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491463,500491443,SB21B,ORG,Lockkeepers,,,,,,8001 Rockside Rd,,Valley View,OH,44125,,,2024-01-02,432.68,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491485,500491443,SB21B,IND,,Padilla,Kimberly,,,,3867 Medina Rd,Ste 289,Akron,OH,443334525,,,2024-01-02,224.10,0.00,Mileage,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,32308658I,32308658,SA11AI,IND,,Pavlidis,Marietta,,,,200 Market Ave N,Ste 300,Canton,OH,447021436,,,2024-03-04,393.98,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* In-Kind Received
SB21B,C00578609,32308651I,32308651,SA11AI,IND,,Plakas,Lee,,,,200 Market Ave N,Ste 300,Canton,OH,447021436,,,2024-03-04,393.99,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* In-Kind Received
SB21B,C00578609,500494087,,,ORG,Private Eyes Inc,,,,,,740 Greenville Blvd SE,,Greenville,NC,278585135,,,2024-02-14,5816.48,0.00,Security Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494105,,,ORG,Private Eyes Inc,,,,,,740 Greenville Blvd SE,,Greenville,NC,278585135,,,2024-03-06,11377.16,0.00,Security Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491411,,,ORG,The Kauffman Group,,,,,,323 7Th St SE,,Washington,DC,200034307,,,2024-01-02,6000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491430,,,ORG,The Kauffman Group,,,,,,323 7Th St SE,,Washington,DC,200034307,,,2024-02-01,6000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494097,,,ORG,The Kauffman Group,,,,,,323 7Th St SE,,Washington,DC,200034307,,,2024-02-29,6000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,32308642I,32308642,SA11AI,ORG,Tzangas Plakas Mannos LTD LLC,,,,,,220 Market Ave S,Fl 8,Canton,OH,447022185,,,2024-03-04,3151.91,0.00,Catering,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00578609,500491434,,,ORG,Velocity Direct,,,,,,6410 Eastland Rd,Ste G,Cleveland,OH,441421306,,,2024-02-12,2395.41,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494094,,,ORG,Velocity Direct,,,,,,6410 Eastland Rd,Ste G,Cleveland,OH,441421306,,,2024-02-27,2409.79,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497593,,,ORG,Velocity Direct,,,,,,6410 Eastland Rd,Ste G,Cleveland,OH,441421306,,,2024-03-22,2234.00,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497595,,,ORG,Velocity Direct,,,,,,6410 Eastland Rd,Ste G,Cleveland,OH,441421306,,,2024-03-27,840.55,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,32308657I,32308657,SA11AI,IND,,Wise,Collin,,,,200 Market Ave N,Ste 300,Canton,OH,447021436,,,2024-03-04,393.99,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* In-Kind Received
