form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00495028,500542647,,,ORG,First Data Corporation,,,,,,PO Box 407066,,Fort Lauderdale,FL,333407066,,,2024-10-03,54.95,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542767,,,ORG,"Gragert Research, LLC.",,,,,,PO Box 410521,,Chicago,IL,606410521,,,2024-10-04,18000.00,0.00,Research,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500557667,,,ORG,Agency,,,,,,600 E Court Ave,Ste 160,Des Moines,IA,503092058,,,2024-10-15,39294.78,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500547577,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,,,2024-10-01,-50164.30,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500557677,,,ORG,"AMS Communications, Inc.",,,,,,500 Sansome St,Ste 404,San Francisco,CA,941113218,,,2024-10-15,23793.84,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB29,C00495028,500547587,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-10-01,-44857.14,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500545897,,,PAC,The Impact Fund,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-10-01,6949.50,0.00,In-kind: Media Production,,C00876391,,,,,,,,,,,,,,,,,X,Non-Contribution Account
SB29,C00495028,500547597,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-10-01,-106907.00,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542797,,,ORG,Boysenberry Strategies,,,,,,1804 Bay St SE,,Washington,DC,200032509,,,2024-10-08,5000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500557728,,,ORG,"GDA Wins, LLC",,,,,,3430 Connecticut Ave NW,Unit 11813,Washington,DC,200087550,G2024,,2024-10-11,54583.66,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB29,C00495028,500542638,,,ORG,"Amwins Connect Administrators / GBS, Inc.",,,,,,6 N Park Dr,Ste 310,Cockeysville,MD,210301821,,,2024-10-01,1496.49,0.00,Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500546138,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,,,2024-10-02,-13500.00,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500547548,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2024-10-01,-43616.60,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542648,,,ORG,First Data Corporation,,,,,,PO Box 407066,,Fort Lauderdale,FL,333407066,,,2024-10-03,19.95,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542748,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-04,39955.92,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542468,,,ORG,House Majority Forward,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-10-01,278195.19,0.00,Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542668,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-03,31211.39,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500557668,,,ORG,Agency,,,,,,600 E Court Ave,Ste 160,Des Moines,IA,503092058,,,2024-10-15,39294.78,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500547578,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,,,2024-10-01,-18142.57,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542778,,,ORG,Open Labs LLC,,,,,,1800 M St NW,,Washington,DC,200365802,,,2024-10-04,2970.00,0.00,Research,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500557878,,,ORG,The Pivot Group,,,,,,1720 I St NW,Ste 520,Washington,DC,200063704,,,2024-10-16,28225.56,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB29,C00495028,500547588,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-10-01,-108333.33,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500560588,,,ORG,Resonance Campaigns LLC,,,,,,913 Florida Ave NW,,Washington,DC,200014001,,,2024-10-15,19256.48,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB29,C00495028,500547598,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-10-01,-297492.00,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542798,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2024-10-08,12500.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500545898,,,PAC,Everytown for Gun Safety Victory Fund,,,,,,PO Box 4184,,New York,NY,101634184,,,2024-10-08,11122.01,0.00,In-Kind: Polling Data,,C00688655,,,,,,,,,,,,,,,,,X,Non-Contribution Account
SB29,C00495028,500547549,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2024-10-01,-61846.00,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542749,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-04,39365.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542759,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-10-04,32055.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500547569,,,ORG,Gambit Strategies LLC,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,,,2024-10-01,-40523.07,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500547579,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,,,2024-10-01,-50000.00,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542779,,,ORG,Open Labs LLC,,,,,,1800 M St NW,,Washington,DC,200365802,,,2024-10-04,5940.00,0.00,Research,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500547589,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-10-01,-32000.00,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500542789,,,ORG,"50+1 Strategies, LLC",,,,,,PO Box 358,,San Francisco,CA,941040358,,,2024-10-04,1349.22,0.00,Travel,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500547599,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-10-01,-1032480.00,0.00,"Independent Expenditure, See Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500545899,,,PAC,Women Vote!,,,,,,1800 M St NW,Ste 375N,Washington,DC,200365862,,,2024-10-15,5062.00,0.00,In-Kind: Polling Data,,C00473918,,,,,,,,,,,,,,,,,X,Non-Contribution Account
