form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00828152,SB21B.I11339,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-09-20,264.30,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11335,,,ORG,"CHALMERS, ADAMS, BACKER, & KAUFMAN, LLC",,,,,,5805 STATE BRIDGE ROAD,#G77,JOHNS CREEK,GA,30097,,,2023-09-20,400.00,,LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11333,,,ORG,RIVET STRATEGIES LLC,,,,,,204 37TH AVENUE NORTH,#439,ST. PETERSBURG,FL,33704,,,2023-09-20,5000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11334,,,ORG,"THE GRASSROOTS FOR YOU, LLC",,,,,,1408 BARTON CREEK BLVD,,AUSTIN,TX,78735,,,2023-09-20,10000.00,,DATA SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11343,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-09-21,2300.20,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11352,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-09-25,1253.50,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11353,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-26,7371.33,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11367,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-09-27,1549.50,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11368,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-09-27,796.60,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11411,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-09-29,3715.60,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11652,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-03,12214.80,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11655,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-03,15060.79,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11653,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-04,6641.70,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11654,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-04,1273.50,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11683,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-05,2418.90,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11730,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-10,1046.10,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11726,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-10-10,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11729,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-10-10,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11727,,,ORG,PEERLY INC.,,,,,,2232 DELL RANGE BLVD,STE 287,CHEYENNE,WY,82009,,,2023-10-10,100626.44,,TEXT MESSAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11725,,,ORG,PERSON 2 PERSON LLC,,,,,,2800 S SHIRLINGTON ROAD,FLOOR 9,ARLINGTON,VA,22206,,,2023-10-10,100735.92,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11713,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-10,12046.89,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11755,,,ORG,"44 NORTH LISTS, LLC",,,,,,502 6TH STREET,,HUDSON,WI,54016,,,2023-10-11,69147.84,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11759,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-11,664.30,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11760,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-11,800.60,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11717,,,ORG,BOYER CONSULTING GROUP,,,,,,1424 HUDSON STREET,APT. 4H,HOBOKEN,NJ,07030,,,2023-10-11,3350.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11721,,,ORG,CMDI,,,,,,4201 WILSON BLVD,3RD FLOOR,ARLINGTON,VA,22203,,,2023-10-11,9967.18,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11720,,,ORG,COLDSPARK,,,,,,307 FOURTH AVENUE,14TH FLOOR,PITTSBURGH,PA,15222,,,2023-10-11,2500.00,,FINANCE/COMMUNICATIONS CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11724,,,ORG,CONSERVATIVE CONNECTOR,,,,,,190 MONROE AVE NW,,GRAND RAPIDS,MI,49503,,,2023-10-11,19548.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11719,,,ORG,"DESERT HEARTLAND, LLC",,,,,,9 TAPADERO LANE,,LAS VEGAS,NV,89135,,,2023-10-11,5000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11723,,,ORG,DONORBUREAU,,,,,,1550 W MCEWEN DR,STE 300,FRANKLIN,TN,37067,,,2023-10-11,500.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11756,,,ORG,"EDEE, INC.",,,,,,6890 E. SUNRISE DRIVE,P.O. BOX 120-297,TUCSON,AZ,85750,,,2023-10-11,51819.63,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11754,,,ORG,HDS,,,,,,633 NAPOR BOULEVARD,,PITTSBURGH,PA,15205,,,2023-10-11,92480.66,,MERCHANDISE: T-SHIRT/STICKER/SIGNS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11736,,,ORG,"MKJ, INC.",,,,,,5422 ALBIA ROAD,,BETHESDA,MD,20816,,,2023-10-11,5000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11718,,,ORG,RIVET STRATEGIES LLC,,,,,,204 37TH AVENUE NORTH,#439,ST. PETERSBURG,FL,33704,,,2023-10-11,5000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11722,,,ORG,STRATEGIC VICTORY SOLUTIONS,,,,,,1305 W 11TH STREET,#213,HOUSTON,TX,77008,,,2023-10-11,6500.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11791,,,ORG,"44 NORTH LISTS, LLC",,,,,,502 6TH STREET,,HUDSON,WI,54016,,,2023-10-12,104142.52,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11792,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-10-12,2.50,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11765,,,ORG,"CHALMERS, ADAMS, BACKER, & KAUFMAN, LLC",,,,,,5805 STATE BRIDGE ROAD,#G77,JOHNS CREEK,GA,30097,,,2023-10-12,575.00,,LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11771,,,ORG,"EDEE, INC.",,,,,,6890 E. SUNRISE DRIVE,P.O. BOX 120-297,TUCSON,AZ,85750,,,2023-10-12,31457.15,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11763,,,ORG,LOVAS CO.,,,,,,6635 WEST HAPPY VALLEY ROAD,"A104, PMB 198",GLENDALE,AZ,85310,,,2023-10-12,200.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11793,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-13,805.20,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11871,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-17,2582.40,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11857,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-17,6860.13,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11927,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-18,60.60,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11929,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-19,2315.30,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11980,,,ORG,APEX STRATEGIES LLC,,,,,,PO BOX 17302,,ARLINGTON,VA,22216,,,2023-10-20,30965.00,,DIGITAL CONSULTING/EMAIL MARKETING/TEXT MESSAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11981,,,ORG,DEER CREEK CLUB,,,,,,222 S. CENTRAL,STE 402,ST. LOUIS,MO,63105,,,2023-10-20,2849.87,,EVENT CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11996,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-23,1989.80,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11974,,,ORG,CAPITOL STRATEGY GROUP,,,,,,2700 CUMBERLAND PARKWAY SOUTHEAST,STE. 150,ATLANTA,GA,30339,,,2023-10-23,19695.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11983,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-10-23,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11982,,,ORG,PERSON 2 PERSON LLC,,,,,,2800 S SHIRLINGTON ROAD,FLOOR 9,ARLINGTON,VA,22206,,,2023-10-23,121313.79,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11975,,,ORG,X CORP.,,,,,,1355 MARKET STREET,SUITE 900,SAN FRANCISCO,CA,94109,,,2023-10-23,2837.81,,DIGITAL ADVERTISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11998,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-24,732.60,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12007,,,ORG,JACK BOLES PARKING,,,,,,PO BOX 190326,,DALLAS,TX,75219,,,2023-10-24,795.64,,EVENT VALET,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12004,,,ORG,THE SEND TEAM LLC,,,,,,1501 COMMERCE DR.,,ELGIN,IL,60123,,,2023-10-24,9564.95,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I11997,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-24,7608.81,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12005,,,ORG,AD.COM INTERACTIVE MEDIA,,,,,,6320 CANOGA AVE,STE 429,WOODLAND HILLS,CA,92367,,,2023-10-25,1477.50,,DIGITAL ADVERTISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12011,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-25,1482.44,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12006,,,ORG,BELIEVE MEDIA LLC,,,,,,15 E MARKET ST.,PO BOX 6103,LEESBURG,VA,20178,,,2023-10-25,382.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12008,,,ORG,"LISTWISE, LLC",,,,,,8725 S. MADISON ST.,UNIT 3,BURR RIDGE,IL,60527,,,2023-10-25,518.40,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12314,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-27,4395.00,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12322,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-10-27,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12321,,,ORG,NINE ONE SIX LLC,,,,,,"2311 WILSON BLVD, STE 200",,ARLINGTON,VA,22201,,,2023-10-27,390337.96,,EMAIL MARKETING/TEXT MESSAGING/LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12320,,,IND,,VERMYLEN,EMMA,,,,242 SOUTHDOWN ROAD,,LLOYD HARBOR,NY,11743,,,2023-10-30,350.00,,EVENT PHOTOGRAPHY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12324,,,ORG,BOYER CONSULTING GROUP,,,,,,1424 HUDSON STREET,APT. 4H,HOBOKEN,NJ,07030,,,2023-10-30,3350.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12323,,,ORG,COLDSPARK,,,,,,307 FOURTH AVENUE,14TH FLOOR,PITTSBURGH,PA,15222,,,2023-10-30,2500.00,,FINANCE/COMMUNICATIONS CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12319,,,ORG,"PARAMOUNT COMMUNICATIONS, INC.",,,,,,525-K EAST MARKET STREET,UNIT 114,LEESBURG,VA,20176,,,2023-10-30,2812.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12329,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-10-31,1177.50,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12328,,,ORG,THE CATERING COMPANY,,,,,,1407 NORTH ZANG BLVD.,,DALLAS,TX,75203,,,2023-10-31,8790.34,,EVENT CATERING/EVENT RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12325,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-31,8409.58,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12375,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-11-02,2550.40,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12402,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-11-03,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12401,,,ORG,CONSERVATIVE CONNECTOR,,,,,,190 MONROE AVE NW,,GRAND RAPIDS,MI,49503,,,2023-11-03,100000.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12404,,,ORG,DREAM ENTERPRISES LLC,,,,,,27 BUTLER'S COVE ROAD,,EDGARTOWN,MA,02539,,,2023-11-03,2644.31,,EVENT RENTAL/CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12403,,,ORG,GRANT MILLER PHOTOGRAPHY,,,,,,5155 OAK SHADOW CT,,ST PAUL,MN,55112,,,2023-11-03,703.63,,EVENT PHOTOGRAPHY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12394,,,ORG,STRATEGIC VICTORY SOLUTIONS,,,,,,1305 W 11TH STREET,#213,HOUSTON,TX,77008,,,2023-11-03,6500.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.1780998,,,IND,,TAPIA,DONALD,R.,AMB,,4805 EAST ROADRUNNER ROAD,,PARADISE VALLEY,AZ,852533020,,,2023-11-06,8200.00,,IN-KIND CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,EVENT CATERING/RENTALS/STAFFING
SB21B,C00828152,SB21B.I12416,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-11-06,1317.80,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12395,,,ORG,CMDI,,,,,,4201 WILSON BLVD,3RD FLOOR,ARLINGTON,VA,22203,,,2023-11-06,9769.08,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12397,,,ORG,"DESERT HEARTLAND, LLC",,,,,,9 TAPADERO LANE,,LAS VEGAS,NV,89135,,,2023-11-06,6032.04,,FINANCE CONSULTING/TRAVEL/EVENT SUPPLIES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12398,,,ORG,"MKJ, INC.",,,,,,5422 ALBIA ROAD,,BETHESDA,MD,20816,,,2023-11-06,5000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12399,,,ORG,RIVET STRATEGIES LLC,,,,,,204 37TH AVENUE NORTH,#439,ST. PETERSBURG,FL,33704,,,2023-11-06,5000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12400,,,ORG,SCR & ASSOCIATES LLC,,,,,,100 TRADECENTER DRIVE,SUITE G-700,WOBURN,MA,01801,,,2023-11-06,1030.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12396,,,ORG,"THE GRASSROOTS FOR YOU, LLC",,,,,,1408 BARTON CREEK BLVD,,AUSTIN,TX,78735,,,2023-11-06,10000.00,,DATA SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12417,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-07,12159.70,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12421,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-11-08,3031.00,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12422,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-11-08,2438.40,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12433,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-11-10,3167.00,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12446,,,ORG,ACTIVE ENGAGEMENT,,,,,,113 E MARKET STREET,STE 300,LEESBURG,VA,20176,,,2023-11-13,2739.87,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12445,,,ORG,AD.COM INTERACTIVE MEDIA,,,,,,6320 CANOGA AVE,STE 429,WOODLAND HILLS,CA,92367,,,2023-11-13,13082.84,,DIGITAL ADVERTISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12441,,,ORG,DONORBUREAU,,,,,,1550 W MCEWEN DR,STE 300,FRANKLIN,TN,37067,,,2023-11-13,1860.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12442,,,ORG,"LISTWISE, LLC",,,,,,8725 S. MADISON ST.,UNIT 3,BURR RIDGE,IL,60527,,,2023-11-13,1051.20,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12444,,,ORG,POP ACTA,,,,,,123 N COLLEGE AVE,STE 390,FORT COLLINS,CO,80524,,,2023-11-13,64.50,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12443,,,ORG,"THE GRASSROOTS FOR YOU, LLC",,,,,,1408 BARTON CREEK BLVD,,AUSTIN,TX,78735,,,2023-11-13,10000.00,,DATA SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12463,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-11-14,3003.30,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12453,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-14,13453.08,,PROCESSING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12505,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-11-15,3330.40,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12507,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,70112,,,2023-11-16,10056.40,,MERCHANT ACCOUNT FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12511,,,ORG,APEX STRATEGIES LLC,,,,,,PO BOX 17302,,ARLINGTON,VA,22216,,,2023-11-16,96351.01,,DIGITAL CONSULTING/EMAIL MARKETING/LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12516,,,ORG,"EDEE, INC.",,,,,,6890 E. SUNRISE DRIVE,P.O. BOX 120-297,TUCSON,AZ,85750,,,2023-11-16,36738.39,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12510,,,ORG,"44 NORTH LISTS, LLC",,,,,,502 6TH STREET,,HUDSON,WI,54016,,,2023-11-17,34215.00,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12550,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-11-17,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I13568,,,ORG,"CHALMERS, ADAMS, BACKER, & KAUFMAN, LLC",,,,,,5805 STATE BRIDGE ROAD,#G77,JOHNS CREEK,GA,30097,,,2023-11-17,950.00,,LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12517,,,ORG,CONSERVATIVE CONNECTOR,,,,,,190 MONROE AVE NW,,GRAND RAPIDS,MI,49503,,,2023-11-17,7363.63,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828152,SB21B.I12513,,,ORG,"EVOLUTION DIGITAL MEDIA, LLC",,,,,,1900 RESTON METRO PLAZA,SUITE 600,RESTON,VA,20190,,,2023-11-17,25171.36,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
