form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00802389,500430908,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-09,40.00,2023-09-27,129.24,Email Messaging,,,S,H8CA49058,LEVIN,MIKE,,,,H,49,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430909,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-09,40.00,2023-09-27,109.57,Email Messaging,,,S,H2CA42205,ROLLINS,WILL,,,,H,41,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430910,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-09,40.00,2023-09-27,54.58,Email Messaging,,,S,H4CA27111,Whitesides,George,,,,H,27,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430911,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-09,40.00,2023-09-27,148.50,Email Messaging,,,S,H8KS03155,DAVIDS,SHARICE,,,,H,03,KS,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430912,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-09,40.00,2023-09-27,335.50,Email Messaging,,,S,H2OR06066,SALINAS,ANDREA,,,,H,06,OR,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430913,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-09,40.00,2023-09-27,152.25,Email Messaging,,,S,H2IL17147,SORENSEN,ERIC,,,,H,17,IL,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430914,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-09,40.00,2023-09-27,83.75,Email Messaging,,,S,H2IL13153,BUDZINSKI,NIKKI,,,,H,13,IL,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430915,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-21,40.00,2023-09-27,74.25,Email Messaging,,,S,H8PA15229,WILD,SUSAN,,,,H,07,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430916,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-21,40.00,2023-09-27,221.25,Email Messaging,,,S,H2PA17079,CARTWRIGHT,MATT,,,,H,08,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430917,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-21,40.00,2023-09-27,96.24,Email Messaging,,,S,H2PA17103,DELUZIO,CHRISTOPHER,,,,H,17,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430918,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-21,40.00,2023-09-27,362.26,Email Messaging,,,S,S6PA00217,CASEY,ROBERT P JR,,,,S,00,PA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430919,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-08-28,160.00,2023-09-27,330.00,Email Messaging,,,S,S2NM00088,HEINRICH,MARTIN TREVOR,,,,S,00,NM,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430920,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-09-13,40.00,2023-09-27,363.92,Email Messaging,,,S,S6OH00163,BROWN,SHERROD,,,,S,00,OH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430921,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-09-13,40.00,2023-09-27,365.40,Email Messaging,,,S,S8NV00156,ROSEN,JACKY,,,,S,00,NV,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430922,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-09-13,40.00,2023-09-27,396.72,Email Messaging,,,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430923,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-09-25,160.00,2023-09-27,219.99,Email Messaging,,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,00,AZ,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430953,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-09-13,40.00,2023-09-27,286.25,Email Messaging,,,S,P80000722,BIDEN,JOSEPH R JR,,,,P,,,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430924,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-05,53.34,2023-11-08,55.01,Email Messaging,,,S,H0NM03102,LEGER,TERESA,,,,H,03,NM,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430925,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-05,53.33,2023-11-08,335.50,Email Messaging,,,S,H2OR06066,SALINAS,ANDREA,,,,H,06,OR,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430926,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-05,53.33,2023-11-08,129.24,Email Messaging,,,S,H8CA49058,LEVIN,MIKE,,,,H,49,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430927,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-12,160.00,2023-11-08,220.01,Email Messaging,,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430928,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-18,40.00,2023-11-08,96.26,Email Messaging,,,S,H4AZ01202,CHERNY,ANDREI,,,,H,01,AZ,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430929,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-18,40.00,2023-11-08,41.25,Email Messaging,,,S,H2IA02111,BOHANNAN,CHRISTINA,,,,H,01,IA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430930,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-18,40.00,2023-11-08,40.00,Email Messaging,,,S,H4RI01265,AMO,GABRIEL,F,,,H,01,RI,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430931,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-18,40.00,2023-11-08,41.25,Email Messaging,,,S,H2MT02092,TRANEL,MONICA,,,,H,01,MT,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430932,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-20,53.34,2023-11-08,55.01,Email Messaging,,,S,H4CA12154,SIMON,LATEEFAH,,,,H,12,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430933,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-20,53.33,2023-11-08,55.00,Email Messaging,,,S,H4CA30149,FRIEDMAN,LAURA,,,,H,30,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430934,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-20,53.33,2023-11-08,109.99,Email Messaging,,,S,H2NE02132,VARGAS,ANTHONY 'TONY',,,,H,02,NE,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430935,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-10-31,160.00,2023-11-08,372.69,Email Messaging,,,S,S6MT00162,TESTER,JON,,,,S,00,MT,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430936,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-13,32.00,2023-11-15,127.25,Email Messaging,,,S,H2NC14019,NICKEL,WILEY,,,,H,13,NC,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430937,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-13,32.00,2023-11-15,33.00,Email Messaging,,,S,H8NC13067,MANNING,KATHY,,,,H,06,NC,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430938,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-13,32.00,2023-11-15,83.25,Email Messaging,,,S,H8CT05245,HAYES,JAHANA,,,,H,05,CT,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430939,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-13,32.00,2023-11-15,74.25,Email Messaging,,,S,H0IN01150,MRVAN,FRANK J,,,,H,01,IN,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430940,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-13,32.00,2023-11-15,121.00,Email Messaging,,,S,H2OH09031,KAPTUR,MARCY,M.C.,,,H,09,OH,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430941,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-20,160.00,2023-11-15,335.50,Email Messaging,,,S,H2OR06066,SALINAS,ANDREA,,,,H,06,OR,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430942,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-27,53.34,2023-11-15,372.69,Email Messaging,,,S,S6MT00162,TESTER,JON,,,,S,00,MT,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430943,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-27,53.33,2023-11-15,365.40,Email Messaging,,,S,S8NV00156,ROSEN,JACKY,,,,S,00,NV,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430944,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-27,53.33,2023-11-15,396.72,Email Messaging,,,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430945,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-28,53.34,2023-11-15,220.01,Email Messaging,,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430946,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-28,53.33,2023-11-15,95.00,Email Messaging,,,S,S4FL00611,MUCARSEL-POWELL,DEBBIE,,,,S,00,FL,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430947,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-11-28,53.33,2023-11-15,219.99,Email Messaging,,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,00,AZ,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430948,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-12-11,53.34,2023-12-20,96.26,Email Messaging,,,S,H4AZ01202,CHERNY,ANDREI,,,,H,01,AZ,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430949,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-12-11,53.33,2023-12-20,109.99,Email Messaging,,,S,H2NE02132,VARGAS,ANTHONY 'TONY',,,,H,02,NE,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430950,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-12-11,53.33,2023-12-20,109.57,Email Messaging,,,S,H2CA42205,ROLLINS,WILL,,,,H,41,CA,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430951,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-12-27,80.00,2023-12-20,148.83,Email Messaging,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Sonekan,Titi,,,,2024-01-31,
SE,C00802389,500430952,,,ORG,New Blue Interactive,,,,,,5138 Newport Ave,,Bethesda,MD,208163025,P2024,,2023-12-27,80.00,2023-12-20,221.25,Email Messaging,,,S,H2PA17079,CARTWRIGHT,MATT,,,,H,08,PA,Sonekan,Titi,,,,2024-01-31,
