form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00728360,500086877,,,PAC,SOLIDARITY VICTORY PAC,,,,,,1414 Brighton Rd,,Pittsburgh,PA,152124478,,,2024-11-05,15000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00873877,SOLIDARITY VICTORY PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500086881,,,ORG,Southwest Public Workers Union,,,,,,1416 E Commerce St,,San Antonio,TX,782053322,,,2024-11-06,10000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086878,,,ORG,Tandem Design,,,,,,196 Green St,Apt 2L,Brooklyn,NY,112221413,,,2024-11-05,1100.00,0.00,Software Services -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086806,,,COM,TRUTH PROJECT INC,,,,,,PO Box 710138,,Houston,TX,772710138,,,2024-10-25,10000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086840,,,ORG,Turn PA Blue,,,,,,PO Box 934,,Narberth,PA,190720934,,,2024-10-30,55000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086790,,,ORG,UNIDOSUS ACTION PAC,,,,,,1126 16th St NW,,Washington,DC,200364804,,,2024-10-21,90000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086850,,,ORG,UNIDOSUS ACTION PAC,,,,,,1126 16th St NW,,Washington,DC,200364804,,,2024-10-31,100000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086843,,,ORG,United States Department of the Treasury,,,,,,1500 Pennsylvania Ave NW,,Washington,DC,202200001,,,2024-10-30,350.00,0.00,Disgorgement - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086841,,,COM,VICTORY PAC,,,,,,5716 N 19th Ave,,Phoenix,AZ,850152432,,,2024-10-30,100000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086808,,,COM,VOCES DE LA FRONTERA ACTION,,,,,,1027 S 5th St,,Milwaukee,WI,532041734,,,2024-10-25,50000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086775,,,COM,WFP NATIONAL PAC,,,,,,77 Sands St,,Brooklyn,NY,112011431,,,2024-10-18,45000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086776,,,COM,WFP NATIONAL PAC,,,,,,77 Sands St,,Brooklyn,NY,112011431,,,2024-10-18,100000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086828,,,COM,WFP NATIONAL PAC,,,,,,77 Sands St,,Brooklyn,NY,112011431,,,2024-10-29,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086829,,,COM,WFP NATIONAL PAC,,,,,,77 Sands St,,Brooklyn,NY,112011431,,,2024-10-29,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086842,,,COM,WFP NATIONAL PAC,,,,,,77 Sands St,,Brooklyn,NY,112011431,,,2024-10-30,170000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500086791,,,PAC,WORKERS VOTE,,,,,,275 7th Ave,Fl 16,New York,NY,100018408,,,2024-10-21,100000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00754051,WORKERS VOTE,,,,,,,,,,,,,,,,,
SB29,C00728360,500086826,,,PAC,WORKERS VOTE,,,,,,275 7th Ave,Fl 16,New York,NY,100018408,,,2024-10-29,30000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00754051,WORKERS VOTE,,,,,,,,,,,,,,,,,
SB29,C00728360,500086827,,,PAC,WORKERS VOTE,,,,,,275 7th Ave,Fl 16,New York,NY,100018408,,,2024-10-29,70000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,C00754051,WORKERS VOTE,,,,,,,,,,,,,,,,,
SB29,C00728360,500086794,,,ORG,YOUR COMMUNITY PAC,,,,,,2810 N Church St,Pmb 35,Wilmington,DE,198024447,,,2024-10-23,25000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
