form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00733840,SB21B.I59038,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-14,13.32,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59039,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-15,15.30,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59076,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-16,8.86,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59077,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-17,9.36,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59078,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-18,10.30,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59079,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-19,10.27,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59080,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-20,18.13,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59081,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-21,40.58,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59082,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-22,29.52,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59083,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-23,27.68,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59084,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-24,3.47,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59085,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-25,13.91,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59086,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-26,19.63,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59087,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-27,4.06,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59140,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-28,17.43,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59141,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-29,23.79,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59142,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-30,18.81,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59143,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-08-31,33.10,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59144,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-01,29.69,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59145,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-02,36.56,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59146,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-03,12.63,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59147,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-04,210.02,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59148,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-05,6.23,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59353,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-06,26.88,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59354,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-07,12.47,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59355,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-08,6.29,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59356,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-09,4.62,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59357,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-10,5.01,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59358,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-11,1.49,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59359,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-12,7.76,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I59360,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-13,11.41,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60393,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-14,5.32,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60394,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-15,10.80,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60395,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-16,10.71,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60396,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-17,10.32,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60397,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-18,7.83,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60398,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-19,12.10,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60399,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-20,31.16,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60400,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-21,91.68,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60401,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-22,66.93,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60402,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-23,13.79,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60403,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-24,15.50,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60456,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-25,17.45,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60457,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-26,18.29,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60458,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-27,7.65,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60459,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-28,17.39,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60460,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-29,13.20,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60461,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-09-30,8.47,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60580,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-01,23.80,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60581,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-02,4.03,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60582,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-03,23.32,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60583,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-04,23.40,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60584,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-05,6.09,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60585,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-06,26.40,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60586,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-07,6.81,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60587,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-08,10.46,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60588,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-09,6.38,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60589,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-10,19.46,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60590,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-11,51.12,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60591,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-12,34.66,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60592,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-13,9.82,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60593,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-14,8.05,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60594,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-15,33.31,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60595,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-16,11.69,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60596,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-17,14.52,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60597,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-18,8.26,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60598,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-19,14.82,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60599,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-20,9.85,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60600,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-21,12.24,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60601,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-22,32.86,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60672,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-23,14.65,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60673,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-24,3.79,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60674,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-25,7.05,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60675,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-26,19.13,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60676,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-27,21.04,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60677,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-28,11.42,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60678,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-29,8.89,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60679,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-30,35.89,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60680,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-10-31,21.10,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60681,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-01,23.40,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60682,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-02,5.96,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60683,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-03,25.38,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60684,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-04,17.27,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60685,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-05,5.50,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60686,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-06,40.82,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60708,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-07,3.08,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60709,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-08,5.36,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60710,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-09,3.75,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60711,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-10,71.47,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60712,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-11,22.22,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60713,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-12,17.25,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60714,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-13,10.93,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60754,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-14,5.09,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60755,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-15,12.33,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00733840,SB21B.I60756,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,MRWTFF,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-11-16,5.81,,CONDUIT TRANSACTION FEE,,,,,,,,,,,,,  ,,,,,,,
