form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00707232,500486084,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-11-02,1000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487583,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-12-06,1000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489187,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-12-29,634.32,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500489188,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-12-29,5251.77,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486074,,,ORG,The Chosen Chef & Catering,,,,,,2800 10Th St NE,,Washington,DC,200173404,,,2023-11-13,5165.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487575,,,ORG,The Cigar And Whiskey Bar,,,,,,225 N Canon Dr,,Beverly Hills,CA,902105301,,,2023-12-04,549.90,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486075,,,ORG,The Pearl,,,,,,20 B District Ave,,Dorchester,MA,021251897,,,2023-07-31,766.46,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486097,,,ORG,The Westin Boston Seaport District,,,,,,425 Summer St,,Boston,MA,022101719,,,2023-09-27,1034.79,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486095,,,ORG,The William Vale,,,,,,111 N 12Th St,,Brooklyn,NY,112491022,,,2023-09-05,1695.99,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486085,,,ORG,Think Rubix & Company,,,,,,1301 K St NW,Ste 300W,Washington,DC,200057043,,,2023-11-14,6000.00,0.00,General Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487019,,,ORG,Think Rubix & Company,,,,,,1301 K St NW,Ste 300W,Washington,DC,200057043,,,2023-12-01,3000.00,0.00,General Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500487020,,,ORG,Think Rubix & Company,,,,,,1301 K St NW,Ste 300W,Washington,DC,200057043,,,2023-12-01,9126.70,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486096,,,ORG,Waldorf Astoria Chicago,,,,,,11 E Walton St,,Chicago,IL,606111412,,,2023-09-11,380.10,0.00,Lodging,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486131,,,ORG,Westlight,,,,,,111 N 12Th St,,Brooklyn,NY,112491022,,,2023-08-29,129.97,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500486132,,,ORG,Westlight,,,,,,111 N 12Th St,,Brooklyn,NY,112491022,,,2023-09-05,357.26,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500475841,,,ORG,Zero Bond,,,,,,Bond St,,New York,NY,100122339,,,2023-07-24,415.35,0.00,Catering,,,,,,,,,,,,,,,,,,,,
