form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00135368,500131082,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,439.35,0.00,Inkind: Online Promotion,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00135368,500131083,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,439.35,0.00,Inkind: Online Promotion,,C00851790,,,Tran,Derek,,,,,,,,,,,,,,
SB23,C00135368,500131084,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,439.35,0.00,Inkind: Online Promotion,,C00791335,,,Ehasz,Ashley,,,,H,PA,01,,,,,,,,
SB23,C00135368,500131085,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,439.35,0.00,Inkind: Online Promotion,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00135368,500131086,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,439.35,0.00,Inkind: Online Promotion,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00135368,500131087,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,146.45,0.00,Inkind: Online Promotion,,C00870568,,,Avlon,John,,,,H,NY,01,,,,,,,,
SB23,C00135368,500131088,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,146.45,0.00,Inkind: Online Promotion,,C00840165,,,Gillen,Laura,,,,H,NY,04,,,,,,,,
SB23,C00135368,500131089,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,146.45,0.00,Inkind: Online Promotion,,C00845461,,,Mannion,John,,,,H,NY,22,,,,,,,,
SB23,C00135368,500131090,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,439.35,0.00,Inkind: Online Promotion,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00135368,500131091,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,439.35,0.00,Inkind: Online Promotion,,C00652719,,,UNDERWOOD,LAUREN A,,,,H,IL,14,,,,,,,,
SB23,C00135368,500131092,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,439.35,0.00,Inkind: Online Promotion,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00135368,500131094,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-10-30,439.35,0.00,Inkind: Online Promotion,,C00509968,,,CARTWRIGHT,MATT,,,,H,PA,08,,,,,,,,
SB23,C00135368,500131993,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-01,604.40,0.00,Inkind: Salaries & Benefits,,C00703975,,,Harris,Kamala,,,,P,,,,,,,,,,
SB23,C00135368,500131995,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,O2024,Other 2024,2024-11-04,2353.32,0.00,Inkind: Salaries & Benefits,,C00019331,Democratic Party of Wisconsin Federal,,,,,,,,,,,,,,,,,
SB23,C00135368,500131095,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,O2024,Other 2024,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00135368,500131096,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,37.83,0.00,Inkind: Online Promotion,,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB23,C00135368,500131097,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,37.83,0.00,Inkind: Online Promotion,,C00668228,,,HORSFORD,STEVEN ALEXZANDER,,,,H,NV,04,,,,,,,,
SB23,C00135368,500131098,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,37.83,0.00,Inkind: Online Promotion,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00135368,500131099,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,37.83,0.00,Inkind: Online Promotion,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00135368,500131100,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00840041,,,Kerr,Joe,,,,H,CA,40,,,,,,,,
SB23,C00135368,500131101,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00135368,500131102,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00851790,,,Tran,Derek,,,,,,,,,,,,,,
SB23,C00135368,500131103,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00791335,,,Ehasz,Ashley,,,,H,PA,01,,,,,,,,
SB23,C00135368,500131104,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00135368,500131105,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00135368,500131106,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,50.45,0.00,Inkind: Online Promotion,,C00870568,,,Avlon,John,,,,H,NY,01,,,,,,,,
SB23,C00135368,500131107,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,50.45,0.00,Inkind: Online Promotion,,C00840165,,,Gillen,Laura,,,,H,NY,04,,,,,,,,
SB23,C00135368,500131108,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,50.45,0.00,Inkind: Online Promotion,,C00845461,,,Mannion,John,,,,H,NY,22,,,,,,,,
SB23,C00135368,500131109,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00135368,500131110,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00652719,,,UNDERWOOD,LAUREN A,,,,H,IL,14,,,,,,,,
SB23,C00135368,500131111,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00135368,500131112,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,151.35,0.00,Inkind: Online Promotion,,C00509968,,,CARTWRIGHT,MATT,,,,H,PA,08,,,,,,,,
SB23,C00135368,500131994,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-11-05,1120.74,0.00,Inkind; Salaries & Benefits,,C00845461,,,Mannion,John,,,,H,NY,22,,,,,,,,
SB23,C00135368,500131028,,,CCM,STANTON FOR CONGRESS,,,,,,4340 E Indian School Rd,Ste 21-518,Phoenix,AZ,850185398,G2024,,2024-11-01,1000.00,0.00,Direct Contribution,,C00657304,,,STANTON,GREG,,,,H,AZ,04,,,,,,,,
SB23,C00135368,500130979,,,CCM,SUMMER LEE FOR CONGRESS,,,,,,PO Box 82620,,Pittsburgh,PA,152180620,G2024,,2024-10-30,1000.00,0.00,Direct Contribution,,C00791780,,,LEE,SUMMER,,,,H,PA,12,,,,,,,,
SB23,C00135368,500131051,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,G2024,,2024-11-01,500.00,0.00,Direct Contribution,,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,
SB23,C00135368,500131013,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,G2024,,2024-10-31,1000.00,0.00,Direct Contribution,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00135368,500131044,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,119 Martin Luther King Jr Blvd,Ste LL4,Madison,WI,537033355,G2024,,2024-11-01,2000.00,0.00,Direct Contribution,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
SB23,C00135368,500131074,,,CCM,TERESA FOR ALL,,,,,,PO Box 2675,,Santa Fe,NM,875042675,G2024,,2024-11-04,1000.00,0.00,Direct Contribution,,C00704049,,,LEGER,TERESA,,,,H,NM,03,,,,,,,,
SB23,C00135368,500131058,,,CCM,THE COMMITTEE TO ELECT AYANNA PRESSLEY,,,,,,PO Box 240912,,Dorchester Center,MA,021240015,G2024,,2024-11-04,1000.00,0.00,Direct Contribution,,C00667741,,,PRESSLEY,AYANNA,,,,H,MA,07,,,,,,,,
SB23,C00135368,500130997,,,CCM,TITUS FOR CONGRESS,,,,,,PO Box 72454,,Las Vegas,NV,891702454,G2024,,2024-10-31,2000.00,0.00,Direct Contribution,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00135368,500131023,,,CCM,Tokuda for Hawaii,,,,,,PO Box 792,,Kaneohe,HI,967440792,G2024,,2024-11-01,500.00,0.00,Direct Contribution,,C00813758,,,Tokuda,Jill,,,,H,HI,02,,,,,,,,
SB23,C00135368,500131036,,,CCM,UNITED WITH DELIA FOR CONGRESS,,,,,,2339 N California Ave,Unit 47927,Chicago,IL,606470360,G2024,,2024-11-01,1000.00,0.00,Direct Contribution,,C00796672,,,RAMIREZ,DELIA,,,,H,IL,03,,,,,,,,
SB23,C00135368,500130981,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,G2024,,2024-10-30,2000.00,0.00,Direct Contribution,,C00410803,,,WHITEHOUSE,SHELDON II,,,,S,RI,00,,,,,,,,
