form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00358051,SB23.42895,,,CCM,LOUDERMILK FOR CONGRESS,,,,,,PO BOX 447,,CASSVILLE,GA,30123,G2024,,2024-10-17,500.00,,Contribution  GA-11,,C00543892,LOUDERMILK FOR CONGRESS,H4GA11061,LOUDERMILK,BARRY,,,,H,GA,11,,,,,,,,
SB23,C00358051,SB23.43256,,,CCM,LOYD FOR CONGRESS,,,,,,331 N CHURCH ST,,VIRDEN,IL,62690,G2024,,2024-10-17,500.00,,Contribution IL-13,,C00834960,LOYD FOR CONGRESS,H4IL13241,LOYD,JOSHUA,,,,H,IL,13,,,,,,,,
SB23,C00358051,SB23.42931,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,G2024,,2024-10-17,500.00,,Contribution KS-01,,C00460659,MANN FOR CONGRESS,H0KS01123,MANN,TRACEY ROBERT,tracy,,,H,KS,01,,,,,,,,
SB23,C00358051,SB23.42993,,,CCM,MARK GREEN FOR CONGRESS,,,,,,PO BOX 2706,,BRENTWOOD,TN,37024,G2024,,2024-10-17,500.00,,Contribution TN-7,,C00658385,MARK GREEN FOR CONGRESS,H8TN07076,GREEN,MARK DR.,,,,H,TN,07,,,,,,,,
SB23,C00358051,SB23.44257,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,G2024,,2024-10-18,2500.00,,Contribution TN,012,C00376939,MARSHA FOR SENATE,,,,,,,S,TN,00,,,,,,,,
SB23,C00358051,SB23.43259,,,CCM,MARTER FOR CONGRESS,,,,,,233 FOX CHASE DRIVE NORTH,,OSWEGO,IL,60543,G2024,,2024-10-17,500.00,,Contribution IL-14,,C00657361,MARTER FOR CONGRESS,H8IL16153,MARTER,JAMES THOMAS,,,,H,IL,14,,,,,,,,
SB23,C00358051,SB23.42918,,,CCM,MARY MILLER FOR CONGRESS,,,,,,23326 E COUNTY ROAD 1960 N,,OAKLAND,IL,61943,G2024,,2024-10-17,500.00,,Contribution IL-15,,C00723916,MARY MILLER FOR CONGRESS,H0IL15129,MILLER,MARY,,,,H,IL,15,,,,,,,,
SB23,C00358051,SB23.42881,,,CCM,MAST FOR CONGRESS,,,,,,PO BOX 3016,,STUART,FL,34995,G2024,,2024-10-17,500.00,,Contribution  FL-21,,C00632257,MAST FOR CONGRESS,H6FL18097,MAST,BRIAN,,,,H,FL,21,,,,,,,,
SB23,C00358051,SB23.42866,,,CCM,MICHAEL WALTZ FOR CONGRESS,,,,,,"1235 PROVIDENCE BLVD., STE R",PMB 502,DELTONA,FL,32725,G2024,,2024-10-17,500.00,,Contribution  FL-6,,C00666396,MICHAEL WALTZ FOR CONGRESS,H8FL06148,WALTZ,MICHAEL,,,,H,FL,06,,,,,,,,
SB23,C00358051,SB23.42915,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,G2024,,2024-10-17,500.00,,Contribution IL-12,,C00546499,MIKE BOST FOR CONGRESS COMMITTEE,H4IL12060,BOST,MICHAEL,,,,H,IL,12,,,,,,,,
SB23,C00358051,SB23.42964,,,CCM,MIKE FLOOD FOR CONGRESS,,,,,,PO BOX 81041,,LINCOLN,NE,68501,G2024,,2024-10-17,500.00,,Contribution NE-1,,C00801241,MIKE FLOOD FOR CONGRESS,H2NE01118,FLOOD,MIKE,,,,H,NE,01,,,,,,,,
SB23,C00358051,SB23.42938,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,G2024,,2024-10-17,500.00,,Contribution LA-4,,C00608695,MIKE JOHNSON FOR LOUISIANA,H6LA04138,JOHNSON,JAMES MICHAEL,,,,H,LA,04,,,,,,,,
SB23,C00358051,SB23.42832,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,123 EAST 13TH STREET,,Anniston,AL,36201,G2024,,2024-10-17,500.00,,Contribution  AL-3,,C00367862,MIKE ROGERS FOR CONGRESS,H2AL03032,ROGERS,MICHAEL,,,,H,AL,03,,,,,,,,
SB23,C00358051,SB23.42943,,,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUE SUITE 100,,MIDLAND,MI,48640,G2024,,2024-10-17,500.00,,Contribution MI-2,,C00561530,MOOLENAAR FOR CONGRESS,H4MI04126,MOOLENAAR,JOHN,,,,H,MI,04,,,,,,,,
SB23,C00358051,SB23.42995,,,CCM,NATHANIEL MORAN FOR CONGRESS,,,,,,100 E. FERGUSON,SUITE 500,TYLER,TX,75702,G2024,,2024-10-17,500.00,,Contribution TX-1,,C00796086,NATHANIEL MORAN FOR CONGRESS,H2TX01112,MORAN,NATHANIEL QUENTIN,,,,H,TX,01,,,,,,,,
SB23,C00358051,SB23.42979,,,CCM,PATRIOTS FOR PERRY,,,,,,PO BOX 633,,NEW CUMBERLAND,PA,17070,G2024,,2024-10-17,5000.00,,Contribution PA-10,,C00510164,PATRIOTS FOR PERRY,H2PA04135,PERRY,SCOTT,,,,H,PA,10,,,,,,,,
SB23,C00358051,SB23.42847,,,CCM,PAUL GOSAR FOR CONGRESS,,,,,,PO BOX 2967,,PRESCOTT,AZ,86302,G2024,,2024-10-17,500.00,,Contribution  AZ-9,,C00461806,PAUL GOSAR FOR CONGRESS,H0AZ01259,GOSAR,PAUL ANTHONY,,,,H,AZ,01,,,,,,,,
SB23,C00358051,SB23.43011,,,CCM,PETE SESSIONS FOR CONGRESS,,,,,,PO BOX 7754,,WACO,TX,76714,G2024,,2024-10-17,500.00,,Contribution TX-17,,C00303305,PETE SESSIONS FOR CONGRESS,H2TX03126,SESSIONS,PETE,,,,H,TX,17,,,,,,,,
SB23,C00358051,SB23.42949,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,23 W CENTRAL ENTRANCE,PMB #333,DULUTH,MN,55811,G2024,,2024-10-17,500.00,,Contribution MN-8,,C00650697,PETE STAUBER FOR CONGRESS,H8MN08043,STAUBER,PETER ALLEN,,,,H,MN,08,,,,,,,,
SB23,C00358051,SB23.42899,,,CCM,RICK W. ALLEN FOR CONGRESS,,,,,,P. O. BOX 338,,AUGUSTA,GA,30903,G2024,,2024-10-17,500.00,,Contribution  GA-12,,C00504019,RICK W. ALLEN FOR CONGRESS,H0GA02241,ALLEN,RICK,,,,H,GA,02,,,,,,,,
SB23,C00358051,SB23.42833,,,CCM,ROBERT ADERHOLT FOR CONGRESS,,,,,,P. O. Box 1158,-,Haleyville,AL,35565,G2024,,2024-10-17,500.00,,Contribution  al-4,,C00313247,ROBERT ADERHOLT FOR CONGRESS,H6AL04098,ADERHOLT,ROBERT B. REP.,,,,H,AL,04,,,,,,,,
SB23,C00358051,SB23.43025,,,CCM,ROB WITTMAN FOR CONGRESS,,,,,,PO BOX 427,,ALEXANDRIA,VA,22313,G2024,,2024-10-17,500.00,,Contribution VA-1,,C00441014,ROB WITTMAN FOR CONGRESS,H8VA01147,WITTMAN,ROBERT J MR.,,,,H,VA,01,,,,,,,,
SB23,C00358051,SB23.43016,,,CCM,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,,,,,,P.O. BOX 91061,,AUSTIN,TX,78709,G2024,,2024-10-17,500.00,,Contribution TX-25,,C00498121,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,H2TX33040,WILLIAMS,ROGER,,,,H,TX,25,,,,,,,,
SB23,C00358051,SB23.42932,,,CCM,RON ESTES FOR CONGRESS,,,,,,PO BOX 782952,,WICHITA,KS,67278,G2024,,2024-10-17,500.00,,Contribution KS-4,008,C00632067,RON ESTES FOR CONGRESS,H8KS04112,ESTES,RON,,,,H,KS,04,,,,,,,,
SB23,C00358051,SB23.42922,,,CCM,RUDY FOR INDIANA,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,G2024,,2024-10-17,500.00,,Contribution IN-2,,C00822767,RUDY FOR INDIANA,H2IN02295,YAKYM,RUDY C. III,,,,H,IN,02,,,,,,,,
SB23,C00358051,SB23.43028,,,CCM,SCOTT FITZGERALD FOR CONGRESS,,,,,,PO BOX 5048,,ELM GROVE,WI,53122,G2024,,2024-10-17,500.00,,Contribution WI-5,,C00720011,SCOTT FITZGERALD FOR CONGRESS,H0WI05113,FITZGERALD,SCOTT L,,,,H,WI,05,,,,,,,,
SB23,C00358051,SB23.42878,,,CCM,SCOTT FRANKLIN FOR CONGRESS,,,,,,P.O. BOX 2811,,LAKELAND,FL,33806,G2024,,2024-10-17,500.00,,Contribution  FL-18,,C00742247,SCOTT FRANKLIN FOR CONGRESS,H0FL15104,FRANKLIN,SCOTT MR.,,,,H,FL,18,,,,,,,,
SB23,C00358051,SB23.42998,,,CCM,SELF FOR CONGRESS,,,,,,550 NORTH CENTRAL EXPRESSWAY,#1920,MCKINNEY,TX,75070,G2024,,2024-10-17,500.00,,Contribution TX-3,,C00791293,SELF FOR CONGRESS,H2TX03290,SELF,KEITH ALAN MR,,,,H,TX,03,,,,,,,,
SB23,C00358051,SB23.42912,,,CCM,SIMPSON FOR CONGRESS,,,,,,1487 PARKWAY DRIVE,,BLACKFOOT,ID,83221,G2024,,2024-10-17,500.00,,Contribution ID-2,,C00331397,SIMPSON FOR CONGRESS,H8ID02064,SIMPSON,MICHAEL,,,,H,ID,02,,,,,,,,
SB23,C00358051,SB23.42980,,,CCM,SMUCKER FOR CONGRESS,,,,,,548 STEEL WAY,PO BOX 7066,LANCASTER,PA,17604,G2024,,2024-10-17,500.00,,Contribution PA-13,,C00599464,SMUCKER FOR CONGRESS,H8PA13125,JOYCE,JOHN,,,,H,PA,13,,,,,,,,
SB23,C00358051,SB23.43012,,,CCM,TEXANS FOR JODEY ARRINGTON,,,,,,PO BOX 6687,,LUBBOCK,TX,79493,G2024,,2024-10-17,500.00,,Contribution TX-19,,C00588657,TEXANS FOR JODEY ARRINGTON,H6TX19099,ARRINGTON,JODEY COOK,,,,H,TX,19,,,,,,,,
SB23,C00358051,SB23.43004,,,CCM,TEXANS FOR MORGAN LUTTRELL,,,,,,PO BOX 1245,,MAGNOLIA,TX,77353,G2024,,2024-10-17,500.00,,Contribution TX-8,,C00781112,TEXANS FOR MORGAN LUTTRELL,H2TX08182,LUTTRELL,MORGAN JOE,,,,H,TX,08,,,,,,,,
SB23,C00358051,SB23.43008,,,CCM,TEXANS FOR RONNY JACKSON,,,,,,PO BOX 53058,,AMARILLO,TX,79159,G2024,,2024-10-17,500.00,,Contribution TX-13,,C00730531,TEXANS FOR RONNY JACKSON,H0TX13228,JACKSON,RONNY LYNN,,,,H,TX,13,,,,,,,,
SB23,C00358051,SB23.42936,,,CCM,THOMAS MASSIE FOR CONGRESS,,,,,,PO BOX 821,,NEWPORT,KY,41072,G2024,,2024-10-17,500.00,,Contribution KY-4,,C00509729,THOMAS MASSIE FOR CONGRESS,H2KY04121,MASSIE,THOMAS H.,,,,H,KY,04,,,,,,,,
SB23,C00358051,SB23.43014,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,14439 NW MILITARY HWY,STE 108-488,SAN ANTONIO,TX,78231,G2024,,2024-10-17,500.00,,Contribution TX-23,,C00706614,TONY GONZALES FOR CONGRESS,H0TX35015,GONZALES,ERNEST ANTHONY TONY,,,,H,TX,23,,,,,,,,
SB23,C00358051,SB23.42927,,,CCM,VICTORIA SPARTZ FOR CONGRESS,,,,,,PO BOX 505,,NOBLESVILLE,IN,46061,G2024,,2024-10-17,500.00,,Contribution,,C00737767,VICTORIA SPARTZ FOR CONGRESS,H0IN05326,SPARTZ,VICTORIA,,,,H,IN,05,,,,,,,,
SB23,C00358051,SB23.42961,,,CCM,VIRGINIA FOXX FOR CONGRESS,,,,,,11468 HWY 105,,BANNER ELK,NC,28604,G2024,,2024-10-17,500.00,,Contribution NC-3,,C00386748,VIRGINIA FOXX FOR CONGRESS,H0NC03172,MURPHY,GREGORY FRANCIS DR,,,,H,NC,03,,,,,,,,
SB23,C00358051,SB23.43009,,,CCM,WEBER FOR CONGRESS,,,,,,"133 N FRIENDSWOOD DR, #353",,FRIENDSWOOD,TX,77546,G2024,,2024-10-17,500.00,,Contribution TX-14,,C00502229,WEBER FOR CONGRESS,H2TX14149,WEBER,RANDY,,,,H,TX,14,,,,,,,,
SB23,C00358051,SB23.42842,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-10-17,500.00,,Contribution  AR-4,,C00548180,WESTERMAN FOR CONGRESS,H4AR04048,WESTERMAN,BRUCE MR.,,,,H,AR,04,,,,,,,,
SB23,C00358051,SB23.44260,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,39205,G2024,,2024-10-18,2500.00,,Contribution MS,012,C00443218,WICKER FOR SENATE,,,,,,,S,MS,00,,,,,,,,
SB23,C00358051,SB23.42984,,,CCM,WILLIAM TIMMONS FOR CONGRESS,,,,,,PO BOX 3416,,GREENVILLE,SC,29602,G2024,,2024-10-17,500.00,,Contribution SC-4,,C00668491,WILLIAM TIMMONS FOR CONGRESS,H8SC04250,TIMMONS,WILLIAM R. IV,,,,H,SC,04,,,,,,,,
