form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00744946,500350836,500350548,SB21B,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-10-28,300.60,0.00,Travel; Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350827,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,12.51,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350837,500350548,SB21B,ORG,Allens Catering Hire Services Ltd,,,,,,Heathrow International Trading Est,"Green Lane, Hounslow",London TW4 6HB United Kingdom,ZZ,00000,,,2024-10-28,423.45,0.00,"Catering, Food & Beverages",,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350818,500350548,SB21B,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,981885304,,,2024-10-26,40.85,0.00,Travel; Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350828,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,16.99,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350838,500350548,SB21B,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-10-28,474.33,0.00,Travel; Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350819,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,0.10,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350829,500350548,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-10-28,17.99,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350839,500350548,SB21B,ORG,James Rasaia Photography,,,,,,60 Hermon St,,Winthrop,MA,021523044,,,2024-10-28,500.00,0.00,Fundraising Event Photography,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00744946,500350558,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-12-30,1500.00,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350568,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-16,25.82,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350578,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-30,522.91,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350588,,,ORG,"Creative Print Group, Inc.",,,,,,1560 Caton Center Dr,,Baltimore,MD,212271556,,,2024-12-10,2685.00,0.00,Fundraising Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350598,,,ORG,Altitude Travel Management,,,,,,9903 Santa Monica Blvd,# PMB371,Beverly Hills,CA,902121606,,,2024-12-30,32172.75,0.00,Travel and Accommodations,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350609,,,ORG,Switchboard Public Benefit Corp,,,,,,PO Box 33485,,Washington,DC,200330485,,,2024-12-27,999999.00,0.00,Fundraising Text Message Outreach,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350719,,,ORG,First Bank Merchant Services,,,,,,PO Box 8879,,Coral Springs,FL,330758879,,,2024-12-03,3160.86,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350729,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-12,113.92,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350739,,,ORG,"Stripe, Inc.",,,,,,185 Berry St,Ste 550,San Francisco,CA,941079105,,,2024-12-24,757.00,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350549,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-12-10,14523.06,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350559,,,ORG,MissionWired,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-12-30,7250.00,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350569,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-16,299.36,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350579,,,ORG,Bumperactive,,,,,,5907 Burnet Rd,,Austin,TX,787573224,,,2024-12-30,6983.51,0.00,Merchandise for Online Store Sales,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350589,,,ORG,Daily Kos,,,,,,436 14Th St,Ste 1500,Oakland,CA,946122797,,,2024-12-10,24852.31,0.00,Online Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00744946,500350599,,,ORG,Jon Fleming Photography,,,,,,2120 Vermont Ave NW,Apt 114,Washington,DC,200014054,,,2024-12-30,1350.00,0.00,Fundraising Event Photography,,,,,,,,,,,,,,,,,,,,
